,variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
16721,TAOK2,4.016620554172103,-0.05160180017479281,0.5482113051723122,-0.09412757396269579,0.9250078167632741,0.9994290447843712,cytotoxic_vs_rest,-0.09412757396269579
16723,UBE3A,39.78291598172353,0.025444442517224934,0.27082095373485127,0.09395300535768904,0.9251464878261243,0.9994290447843712,cytotoxic_vs_rest,0.09395300535768904
16724,GPR146,2.5219684113783134,-0.06118974902400772,0.6517700767033334,-0.09388241530434588,0.9252025626884979,0.9994290447843712,cytotoxic_vs_rest,-0.09388241530434588
16725,CACUL1,15.36625563334593,-0.028765716730211808,0.30645043984752013,-0.09386743495791587,0.9252144627253931,0.9994290447843712,cytotoxic_vs_rest,-0.09386743495791587
16726,BCS1L,4.902086274140701,-0.043810714506689254,0.46696232499103385,-0.09382066210058909,0.9252516180971663,0.9994290447843712,cytotoxic_vs_rest,-0.09382066210058909
16728,FAM114A2,9.766528440336689,0.044182296926066476,0.47152133336575963,0.09370158633266805,0.9253462101125277,0.9994290447843712,cytotoxic_vs_rest,0.09370158633266805
16729,SRM,39.36449740883577,0.06043215210171269,0.6453066658117829,0.09364873370041862,0.9253881957941564,0.9994290447843712,cytotoxic_vs_rest,0.09364873370041862
16730,BMPR2,5.322833286969291,-0.04549114507380396,0.48604800808858384,-0.09359393376119556,0.9254317286193228,0.9994290447843712,cytotoxic_vs_rest,-0.09359393376119556
16732,MAP3K7,22.06522168992073,-0.03186988986516919,0.3416501780098804,-0.09328222818677274,0.9256793503683708,0.9994290447843712,cytotoxic_vs_rest,-0.09328222818677274
16733,WASF2,91.19169432794537,0.014049567250735084,0.15079838068040555,0.09316789203798566,0.9257701818531391,0.9994290447843712,cytotoxic_vs_rest,0.09316789203798564
16735,DYNLRB1,152.01875582908175,0.02150830386429395,0.23100125309569775,0.09310903545351602,0.9258169393673022,0.9994290447843712,cytotoxic_vs_rest,0.09310903545351602
16736,SLC16A1-AS1,3.7183423800601623,-0.05047316298501602,0.5422943223328587,-0.09307337529902396,0.9258452690356163,0.9994290447843712,cytotoxic_vs_rest,-0.09307337529902396
16737,RASL11B,1.4180634891389676,-0.08170268048909007,0.8795004787145275,-0.09289668677441336,0.9259856379377807,0.9994290447843712,cytotoxic_vs_rest,-0.09289668677441337
16738,GPN3,22.10380797030296,0.036205965068971044,0.3900912157297066,0.09281409990543872,0.9260512492603813,0.9994290447843712,cytotoxic_vs_rest,0.09281409990543874
16739,REEP2,1.6405064745796503,0.08255651468401093,0.8903143526284718,0.0927273770666278,0.9261201469547907,0.9994290447843712,cytotoxic_vs_rest,0.0927273770666278
16741,SSNA1,91.30522487509423,-0.02172153834823479,0.23461748012655645,-0.0925827791540419,0.926235025223939,0.9994290447843712,cytotoxic_vs_rest,-0.0925827791540419
16742,MINK1,7.432935543254321,0.050171751566726666,0.5424929977807348,0.09248368508344346,0.9263137530807225,0.9994290447843712,cytotoxic_vs_rest,0.09248368508344346
16743,NUP54,30.043904960918812,0.018803418424694643,0.2034093595232009,0.09244126459456219,0.9263474553599018,0.9994290447843712,cytotoxic_vs_rest,0.09244126459456219
16744,AC079922.3,6.429991260088081,0.053251249546541445,0.5761958077263784,0.09241866884916523,0.9263654073078483,0.9994290447843712,cytotoxic_vs_rest,0.09241866884916523
16745,C15orf65,0.9666685536089019,0.08603770999399439,0.9320690408974263,0.09230830144423045,0.9264530929337575,0.9994290447843712,cytotoxic_vs_rest,0.09230830144423045
16746,TMEM161B,13.266571528290042,0.03767633471974315,0.4082845203519716,0.09227960611208906,0.9264758911894143,0.9994290447843712,cytotoxic_vs_rest,0.09227960611208907
16747,NADSYN1,16.14011935534128,-0.03084190702635328,0.3342449498351425,-0.09227336730611856,0.9264808478883675,0.9994290447843712,cytotoxic_vs_rest,-0.09227336730611856
16748,MFSD5,7.77399219751645,-0.03728676579704858,0.4041863000859662,-0.0922514340271258,0.9264982737873033,0.9994290447843712,cytotoxic_vs_rest,-0.0922514340271258
16749,ITPR2,10.373273301838637,-0.045491277893166454,0.4935410219018927,-0.09217324573722936,0.9265603943452538,0.9994290447843712,cytotoxic_vs_rest,-0.09217324573722936
16750,COQ3,4.719466356324418,0.05295119329348204,0.575589226441623,0.09199476095276153,0.9267022020957737,0.9994290447843712,cytotoxic_vs_rest,0.09199476095276153
16751,TRMT61B,9.53796393215842,-0.04325566286065936,0.47038472557108324,-0.09195805158882159,0.926731368301135,0.9994290447843712,cytotoxic_vs_rest,-0.09195805158882159
16752,TP73-AS1,2.0654609906207346,-0.060690761296501326,0.6607048087377568,-0.09185760493017746,0.9268111753593479,0.9994290447843712,cytotoxic_vs_rest,-0.09185760493017746
16753,REEP6,2.032066837675362,-0.06120509051859693,0.6680670514283235,-0.09161519100177265,0.9270037815371243,0.9994290447843712,cytotoxic_vs_rest,-0.09161519100177266
16754,NDUFAF3,131.76125297739483,0.024864247146480126,0.27162716762272315,0.09153814533388409,0.9270649978582816,0.9994290447843712,cytotoxic_vs_rest,0.09153814533388409
16755,XXYLT1,2.320084852148181,-0.06348952967242776,0.694125458994199,-0.09146693706412282,0.9271215764824852,0.9994290447843712,cytotoxic_vs_rest,-0.0914669370641228
16756,QTRT1,27.347415829184545,0.02417828303817347,0.2644936571911252,0.09141347015630719,0.9271640589265109,0.9994290447843712,cytotoxic_vs_rest,0.09141347015630719
16757,BCL7C,29.23190800105615,0.05009149974906496,0.548045421628514,0.09140027043783769,0.9271745468719127,0.9994290447843712,cytotoxic_vs_rest,0.09140027043783769
16758,USP53,15.2086694631141,-0.03427768391410971,0.3750741043935106,-0.09138909754789985,0.9271834243938417,0.9994290447843712,cytotoxic_vs_rest,-0.09138909754789984
16759,RP11-139H15.1,20.072436820950568,0.026922022217148244,0.2946319464952479,0.09137509539408507,0.9271945499460694,0.9994290447843712,cytotoxic_vs_rest,0.09137509539408507
16761,COQ6,10.511947624805936,0.03953705749372271,0.43328091927337653,0.09125040068698938,0.9272936280080634,0.9994290447843712,cytotoxic_vs_rest,0.09125040068698938
16762,NUP188,4.877585070600417,-0.0487939435228907,0.5348335444151106,-0.09123201794728741,0.9273082343867973,0.9994290447843712,cytotoxic_vs_rest,-0.09123201794728741
16763,CA5B,10.704477026014377,-0.06108784158777775,0.6699510547833311,-0.09118254408530513,0.9273475449691052,0.9994290447843712,cytotoxic_vs_rest,-0.09118254408530511
16766,ARMC6,5.311737155394381,-0.05451142697790802,0.5983525904032682,-0.09110251689755246,0.9274111327667182,0.9994290447843712,cytotoxic_vs_rest,-0.09110251689755246
16768,KIF1C,4.3049443773033955,-0.04597425275256201,0.5076064225677002,-0.09057066795964418,0.9278337396910514,0.9994290447843712,cytotoxic_vs_rest,-0.09057066795964419
16769,TK2,3.9419970787472947,-0.05107591735088258,0.5640976611839604,-0.09054445863803356,0.9278545661333846,0.9994290447843712,cytotoxic_vs_rest,-0.09054445863803356
16771,GGCX,20.173360935072104,0.029299998338819962,0.32488396054095525,0.09018604147164837,0.9281393764150021,0.9994290447843712,cytotoxic_vs_rest,0.09018604147164837
16772,APIP,16.731993870411394,0.027680489079683127,0.3069522515307149,0.0901784852257821,0.9281453809601996,0.9994290447843712,cytotoxic_vs_rest,0.0901784852257821
16774,HEMK1,8.165153127721561,0.04980604432884528,0.5538144852873371,0.08993272233210779,0.9283406778403795,0.9994290447843712,cytotoxic_vs_rest,0.08993272233210778
16775,SCAI,13.438124726698902,-0.051059958308014866,0.5678680550214238,-0.08991517986707061,0.9283546182251097,0.9994290447843712,cytotoxic_vs_rest,-0.08991517986707061
16776,CDC42,173.97420656314856,-0.02233105426539571,0.24962249481142104,-0.08945930246497155,0.928716895784425,0.9994290447843712,cytotoxic_vs_rest,-0.08945930246497155
16777,IFT52,13.863618554956508,0.03720390970009543,0.4166574994952545,0.08929134779804716,0.9288503700610841,0.9994290447843712,cytotoxic_vs_rest,0.08929134779804718
16778,ORMDL2,59.459609558540095,0.02547679609532475,0.28645616227007675,0.0889378531550133,0.9291313002687884,0.9994290447843712,cytotoxic_vs_rest,0.08893785315501332
16779,SUPT16H,60.98459025114629,0.019020953501385947,0.21419118938563553,0.0888036223896218,0.9292379788170813,0.9994290447843712,cytotoxic_vs_rest,0.0888036223896218
16780,PROSC,32.80368575650447,0.020246151770379,0.22801654549283112,0.08879246778613942,0.9292468438830592,0.9994290447843712,cytotoxic_vs_rest,0.08879246778613942
16781,SF3B14,187.340400171355,0.025365622616522285,0.2857933983020408,0.08875510339715623,0.9292765391104622,0.9994290447843712,cytotoxic_vs_rest,0.08875510339715623
16784,HSPH1,420.3409427069832,-0.053569283687226354,0.6042291030271612,-0.08865723848594284,0.929354317399054,0.9994290447843712,cytotoxic_vs_rest,-0.08865723848594284
16786,MTX2,23.09582786066585,0.049254857028000386,0.5561798644373124,0.08855922369255774,0.929432215483124,0.9994290447843712,cytotoxic_vs_rest,0.08855922369255774
16788,HGSNAT,24.98850587791299,0.0549354237586804,0.6230867783474113,0.08816656951762558,0.9297442874744756,0.9994290447843712,cytotoxic_vs_rest,0.08816656951762558
16789,TRIM38,46.368552302454084,0.020465808119279148,0.2322437549343139,0.08812210311130883,0.9297796289749809,0.9994290447843712,cytotoxic_vs_rest,0.08812210311130883
16790,ZBTB40,4.392425756606957,-0.044908726980485154,0.5102664829043781,-0.08801034064567567,0.9298684573905256,0.9994290447843712,cytotoxic_vs_rest,-0.08801034064567566
16791,STXBP4,2.302403656918026,-0.06263815108673482,0.71217706442849,-0.08795305860769452,0.9299139852920706,0.9994290447843712,cytotoxic_vs_rest,-0.08795305860769452
16795,INF2,4.920817545989867,-0.040654050860075105,0.4636731633375552,-0.08767824854784372,0.9301324081757872,0.9994290447843712,cytotoxic_vs_rest,-0.08767824854784373
16796,CTDP1,15.155938996618739,-0.049735318009108735,0.5676923767197811,-0.08760962811670556,0.9301869494771365,0.9994290447843712,cytotoxic_vs_rest,-0.08760962811670554
16797,CSF1,15.289421030046597,0.08777502101610804,1.002594097587238,0.08754791318574519,0.9302360023876126,0.9994290447843712,cytotoxic_vs_rest,0.08754791318574517
16798,RABIF,57.851272071650286,0.026991395660063124,0.30942589184668595,0.08723056593284959,0.9304882438500254,0.9994290447843712,cytotoxic_vs_rest,0.08723056593284959
16799,RNF168,25.081851505707874,-0.0287508969580669,0.3298986562540465,-0.08715069435119667,0.9305517303738203,0.9994290447843712,cytotoxic_vs_rest,-0.08715069435119667
16800,TMEM259,36.889686503831406,0.05452433742138221,0.6256516540503801,0.08714807524027049,0.9305538122012058,0.9994290447843712,cytotoxic_vs_rest,0.08714807524027049
16801,ZNF747,3.1753491232404936,0.05075696511152587,0.5825566872404692,0.08712794174925381,0.9305698155304647,0.9994290447843712,cytotoxic_vs_rest,0.08712794174925383
16802,MRTO4,15.779383196093752,0.03418192714430344,0.39232233898708,0.08712714966105745,0.9305704451311512,0.9994290447843712,cytotoxic_vs_rest,0.08712714966105746
