,coef_mean,coef_sem,r2,state
LPIN1,-0.0033118795792758345,0.0001899051512515502,0.006464799495360147,Th1
ARFIP2,-0.003357814370464538,0.00010126140112494453,0.006453823470925401,Th1
GNAI1,0.002101792494571455,0.00035150536019560956,0.006450632315522761,Th1
HIST1H1D,0.0015150635667981042,0.000276720012687846,0.006420482909612909,Th1
UBR4,-0.0008282011970785882,0.00022129417285257885,0.006418269229902417,Th1
KCTD10,0.00018628070891858647,0.00023342904132045574,0.006412348516640525,Th1
GNPTAB,0.004398382904562289,9.891341351824889e-05,0.006408162921044685,Th1
L2HGDH,0.002315360924127418,0.0002483594512758256,0.006383362096124595,Th1
SCO1,0.0015848512035960792,0.00017169745601824815,0.006379500693824756,Th1
PCBP3,0.0006134997498775272,0.00036220003975566693,0.00635564649252449,Th1
TRIM25,0.00151347933645238,0.0002943070188236145,0.0063425340247432686,Th1
LRRC8C,-0.0016132347172936293,0.0002314348060121733,0.006328758647787833,Th1
ZFP41,0.006761685312603125,0.000294840672474093,0.006323418707716219,Th1
AIFM1,0.004898010079462887,0.00012328777300734458,0.00631130956703541,Th1
SARS2,0.0010443491808375465,0.00017499214609371003,0.006300429514888349,Th1
PVR,-0.004427682210516587,0.00010643121974709479,0.006292024520583532,Th1
UNC119,-0.003438554117191077,0.00021963862961303434,0.0062839282168021884,Th1
ANKRD54,0.002122791318360274,0.00016895063440454717,0.006257699341826839,Th1
ATPAF2,-0.0037375472054758303,0.00015511103657317316,0.006247859799915334,Th1
SECISBP2L,-0.0021463835099236237,0.0002417990915010909,0.006245652006342151,Th1
HESX1,0.0015797776437993579,0.00018722274414071876,0.006230532319658439,Th1
DYRK4,0.005591080999987371,0.00023588972793763801,0.0062225003492424845,Th1
NAB2,0.003259189315971046,0.00041460073757759844,0.006218902659136809,Th1
RELT,-0.003983633751567293,0.00022274834477598572,0.006195299099457266,Th1
BACH2,0.004114327734042629,0.0001123041282352795,0.006191968260604407,Th1
LIN37,0.004506461550215388,0.00029547866630980985,0.006183422148913788,Th1
EML2,-0.0042079265270737074,0.00026689676320634277,0.00618301514556704,Th1
MTFP1,0.0023475939259962574,7.635051637081306e-05,0.006180798162261929,Th1
ZNF302,0.0032046031671021354,0.00012919821965915926,0.00616706757885835,Th1
NADK,0.0010913437797661115,0.0001642309404901399,0.00616531099404119,Th1
NR2C2,0.0022438348336245974,0.00017779525623889088,0.006154150823596862,Th1
C11orf58,0.00344065844379531,0.00023916152694646684,0.0061491938386641545,Th1
MKKS,-0.000897625610778705,0.0002856760937689691,0.006141396215999997,Th1
LHPP,0.005044654103017121,0.00016970742123887937,0.00612536639489829,Th1
ADAM19,0.002294818062249299,0.00017717532478422389,0.0061140595787299275,Th1
HMG20B,0.006554288416162445,0.00014053011309812774,0.006107171560108687,Th1
METTL13,-0.0032234492921083663,0.00021104668037367618,0.006103748030910265,Th1
ABHD14B,0.004688291353019141,0.00010765226088785915,0.006101496041208097,Th1
TATDN1,-0.0015881141889915935,8.836140534907621e-05,0.006097924654737575,Th1
TIMM21,1.790631040912025e-05,0.000149310105525777,0.0060900425889849905,Th1
MAPKAP1,0.002294647493368422,0.00025390581204514517,0.006078744248967389,Th1
MATK,-0.0034736185530047496,0.0001447281019953117,0.006045763642310059,Th1
MTMR8,0.0013501493484153685,0.0002502851357902717,0.006038124608337738,Th1
LRWD1,-0.0007103304356688542,0.00011370628768796939,0.006031527380684669,Th1
C8orf33,0.0022630036600326466,0.00020508710947102758,0.006029783260889996,Th1
CD79B,-0.0008612904024352028,0.000131665392379952,0.006016273198572003,Th1
SAMD1,0.005958121055625985,0.00017024313724545381,0.006010675367724311,Th1
MCCC2,0.0020520382784504202,0.00018052085704950405,0.0060105077578626355,Th1
OXA1L,0.006446266371655673,0.0002792893645899546,0.006010289073271357,Th1
PPP1R7,0.007236002351539632,0.00011568077078626586,0.005978121393469342,Th1
ELP2,0.005677946226654092,0.0002131720046077845,0.005975834633694474,Th1
KTN1,2.2195099149763232e-05,0.0001431735119745651,0.0059721325187348665,Th1
URM1,0.006803374029586506,0.0002793100762800649,0.005959818218225248,Th1
SWT1,-0.0036727489463633744,0.00014636048393258872,0.005953844461638689,Th1
ARID5A,-0.0046694703975544444,0.0002515728125082673,0.005945764653210061,Th1
SAMD8,0.0012484946998777484,0.00026056457113570304,0.0059379387968703625,Th1
TSC2,0.004692583430696631,0.000352671784678068,0.005929991244522615,Th1
NAGA,-0.0031236770891670948,0.00029473062774267484,0.005924390548803906,Th1
TNPO1,0.001628825154403118,0.0002170197731775097,0.005920204497115183,Th1
XKR6,0.002189190167593818,6.395573825995423e-05,0.0059192966141172094,Th1
TTC17,-0.0013622500299293606,0.0003480491796242977,0.005894404168299689,Th1
PFDN1,-0.006461781354240479,0.00025932274843857114,0.00589050214940987,Th1
PPP1R11,0.0051915910289052816,0.00021053858383495217,0.0058737909821571345,Th1
MTFR1,-0.0027885891903286202,0.00020478622155278175,0.005836624049039679,Th1
OTUD5,-0.002681858903985983,0.00013073279180049694,0.005828199404811878,Th1
ZC3H12A,0.0023654410136439165,0.0002030831369544993,0.005826926049162886,Th1
KIFAP3,-9.82930817377345e-05,0.0001175465512765845,0.005819377085965524,Th1
CDK13,-8.417033503217539e-05,0.00015122793592429486,0.005811655050703968,Th1
PGM1,0.0019049095748918325,9.75080033582666e-05,0.005808710002069928,Th1
ZNF449,0.0025392016532013797,0.0002472894330840171,0.005807522986561796,Th1
THEMIS,0.005001839346735599,0.0001517808862051947,0.0057798859808311015,Th1
ATP8A2,0.001195991490392255,0.0002491256822060954,0.0057636970971008195,Th1
DEDD,0.0038811306387313894,0.00014265284416641334,0.0057634875803128744,Th1
RGL2,0.003132272687203828,0.00014551285832564164,0.00575239502141798,Th1
ALKBH7,0.003694067924564063,0.0001231909736880522,0.005750523547396352,Th1
TBC1D1,-0.0028702385785393247,0.00013923637424933087,0.0057351136359353695,Th1
INIP,-0.002366617516305022,0.00026700013329315715,0.0057205689111706854,Th1
TMEM41B,0.004445136111393984,0.00021074832679201247,0.005719112176767646,Th1
HSD17B11,-0.0009439111346460562,7.705436227001909e-05,0.005709001949077619,Th1
SLC25A1,0.0018102716269984133,0.00015922104273191864,0.005708855349831806,Th1
DNM1L,-0.002063005849606799,0.00016328465297884437,0.005702499135739664,Th1
KLHL17,0.0003951787766799447,0.00013526786775319114,0.00569731353730943,Th1
RASGRP1,-0.006734118469821726,0.00021980496144731798,0.0056943430138403,Th1
SPNS1,0.0009011653681341303,0.0001484626389649752,0.005682550613557465,Th1
RAB24,-0.003297888490137181,0.00017061948581404657,0.005680343736010264,Th1
SHOC2,0.004534742612042264,0.00021998332677859486,0.005677016145321776,Th1
ZNF101,0.001964579144209667,0.0002999776398041295,0.005666269750675379,Th1
POLR3GL,0.0021189526736043835,0.00016279093339356286,0.005655089103880246,Th1
KDM2A,0.0006950785346166626,0.000289051208220806,0.0056307408419611635,Th1
USP47,0.0005430959559373559,0.0002402224478005127,0.005624865521232279,Th1
B3GNT5,-0.004065288841759505,0.00029454254119632827,0.005592023283081666,Th1
ATP9B,0.002840726117484548,0.00030255648025027775,0.005573121497654392,Th1
REXO1,0.00035330687842600637,0.0002662922167332061,0.005552709646891602,Th1
PCNT,0.00045979477113621816,8.410792027118399e-05,0.005548601552477526,Th1
TMEM131,-0.00308436690074916,0.0002910771760604581,0.005535948105982906,Th1
LAG3,-0.003227922426729375,0.00018312326584838263,0.005526592380768535,Th1
MAP1LC3B,0.003628046713209301,0.00016816680769618582,0.005519529219213243,Th1
ATP8A1,-0.0030881451872634353,0.0002376983895686074,0.005515114552184739,Th1
AKT2,0.0024828018746771924,0.00021432613376891384,0.005506832227071995,Th1
KCTD9,-0.000574504496265247,0.00010645557294089409,0.005498020783727349,Th1
TSC22D4,-0.0030118868746419275,0.0001932350277680383,0.005476909032128746,Th1
HS2ST1,-0.005870865396098338,0.00017584644898730356,0.005470540363943764,Th1
ACAD11,0.0017859028228890915,0.0001023232464840928,0.005462131302483158,Th1
PRKCSH,-0.0032619879827743615,0.00024201275725355896,0.005449986186309054,Th1
AGBL5,-0.0034420841543016866,0.00023903466724643102,0.005449257414060235,Th1
NUDCD1,0.003672161013150003,0.0003713238932214858,0.005448716117807467,Th1
ACAA2,-0.000550086700808553,0.00017896994296615494,0.005393828546598342,Th1
SLC25A32,-0.0031636347053009646,0.0002268182116686798,0.005393021567355976,Th1
SNU13,-0.00280716371299139,0.00018235265355794525,0.005382387770816055,Th1
RIOK3,0.006399490075058109,0.00012723989822163335,0.005368963269779772,Th1
GALNT2,-0.004459337735200683,0.00016159110336545562,0.005350633724596339,Th1
KIAA1671,-0.0011397470413772118,0.0002815435312035086,0.00534874480057306,Th1
ZUP1,-0.0013781048604963174,0.00018767879176849142,0.005326686780770712,Th1
MAP2K3,0.002911678351085514,0.00014741825464414484,0.005326451870227303,Th1
MED15,-0.003147167349688039,0.0002966133873277349,0.005316238279485373,Th1
DENND4C,0.00238405205962127,0.00017348163601191714,0.00531351276833988,Th1
HAT1,0.0037370902482894374,0.00015932766088958943,0.005310310817580623,Th1
MAP3K6,-0.005969992532660091,0.0003487533225125633,0.0053101160114958045,Th1
UGDH,-0.0030848059763560615,0.000249490902739786,0.005308344452843396,Th1
CNOT11,-0.004458251827688895,0.00021976280487949162,0.005306563539762471,Th1
MINDY1,0.0012591816368898953,0.0003822126963694783,0.005289614486964783,Th1
RBFA,0.0022782364760978433,0.00023689799534683717,0.005289156674136786,Th1
TGIF1,0.004565393913736204,0.0003059982273824991,0.005284257186263554,Th1
GALNT7,0.002047033643325417,0.00029603290867479914,0.005283081603697153,Th1
ERGIC3,0.0012763117057837292,0.0002613439806886313,0.005277573152462879,Th1
POLG,0.0011424298115523205,0.00020839607919361704,0.005266311976643469,Th1
TCEAL1,0.003795285502800549,5.944651172801233e-05,0.005243707375497732,Th1
KIF1C,0.0019575536416876786,5.0518779914286256e-05,0.005237396667970356,Th1
TXNDC17,-0.0006455747146384536,0.0001876053825608403,0.005234568321220099,Th1
CARD19,-0.005173533436160525,0.0001298792215735123,0.005232718308375576,Th1
CREBBP,0.000162860673865497,0.0001472320149138988,0.005226344260897954,Th1
OSTC,-0.0041761563598158875,0.00023988151839331986,0.005202140196279837,Th1
DMXL1,0.002786763602972677,0.00026938357375590216,0.00520147068924231,Th1
CARHSP1,0.0037793600314414465,0.00017111908801617287,0.00520030560061846,Th1
XRCC1,0.0008681306453984326,0.0001565910273323375,0.005181040498381058,Th1
MPST,-0.0035014839907498625,0.0002434356095935621,0.0051701918816934814,Th1
LY96,0.002131204843595828,0.0003497869113349275,0.005168684576818246,Th1
RASA2,-0.003410867919958438,0.00024477536218044137,0.005168087928938965,Th1
CDC14A,0.0022231030733898326,0.00022041534309069874,0.00516777545575748,Th1
CROT,-0.0025083292092624287,0.00019016609941245117,0.005167726146286984,Th1
TIMM50,0.0028746661123864588,0.0001899266994646542,0.005154054108568254,Th1
ZNF33A,-0.001176443334146744,7.524267810632436e-05,0.0051464573332157815,Th1
PDCD5,-0.006143888787994653,0.00023520452176188078,0.005133803812236416,Th1
TMEM168,0.0006458246304120341,0.00023472354265345992,0.005125441385394077,Th1
FBXO21,0.0002659287568552138,5.170536760720778e-05,0.005120031895808731,Th1
CD99,0.0016995245408810728,0.0002280356074474117,0.005117489068770788,Th1
COP1,-0.005937624715927463,0.00023524722582285443,0.005115347309834327,Th1
XRN1,0.002186136431655876,0.00042430247990276037,0.0051088643478571115,Th1
DHODH,0.00017169041998963213,9.612069232417143e-05,0.0051044961045422724,Th1
SEC23A,0.004517494568241995,0.00020116760501251993,0.005093320678375399,Th1
CRBN,2.697732561096817e-05,0.00019413773372643376,0.005092983951526655,Th1
SAAL1,0.003325231571946399,9.415148361185056e-05,0.0050769439364604235,Th1
IGSF9B,-0.0032206786174795296,0.00027835572727068973,0.005072847774057417,Th1
ALG13,0.0004934368138852202,0.0001298714637216342,0.005071118522264103,Th1
C12orf43,0.0006714993541921302,0.00028961249537456116,0.005060823879779424,Th1
CCDC93,-0.0003090863649034936,0.00032459782992441466,0.005057524430582652,Th1
C11orf80,0.0009547710759256589,0.00020335885919319115,0.005057045265076073,Th1
VTA1,-0.0037188969372223685,0.00031359520439646016,0.0050479184054561515,Th1
AHR,0.003413376038040571,0.00029981102427282955,0.005046221056262411,Th1
FAM49B,-0.00046601324672852746,0.00016933774441130659,0.005044958292303387,Th1
CENPV,-0.000908697008746476,9.702283854803592e-05,0.005034838342352441,Th1
KIF18A,0.00036822503079442606,0.00022522444286910697,0.005029756226085535,Th1
ZNF568,-0.0011610623544217624,6.270789309691764e-05,0.005028962358559081,Th1
H2AFJ,-0.0003539983290491679,0.00013777757982326466,0.005022574330454653,Th1
ADCY9,0.002488663505650106,0.0002239208201065876,0.005011902818344679,Th1
KIAA0513,-0.0002374541620745554,9.263869647714507e-05,0.005008237450086136,Th1
TMED6,-0.002096084719940166,0.0002038505839931731,0.005006712767959781,Th1
ERP29,-0.003720369947824222,0.00023567804772488659,0.005004402556255423,Th1
MED23,-0.0039169429442312146,0.0002977774040932651,0.005001712978868472,Th1
DMTN,0.002641612932527927,0.00018355617040789098,0.005000687815071746,Th1
DPM3,0.004012163404251536,8.430041382069196e-05,0.004999963962544263,Th1
TRIM58,0.003456161859667918,0.00018067212902351355,0.004966485694740393,Th1
TMEM209,-7.844842040552439e-05,0.00028135183725754595,0.004966209637314816,Th1
TMEM59,0.0027926369816467195,7.74133623947749e-05,0.004965990175275274,Th1
ATP5PD,0.0037069877989822316,0.00028503048142040503,0.004965739044327953,Th1
RMND5A,0.0021359374810261253,0.00014106991930831693,0.00496442136329874,Th1
PGGT1B,0.0019926153325388646,0.0001652499395410838,0.004955174309884571,Th1
MAP3K2,0.005200275645416416,0.00010262096834196395,0.00495499081019661,Th1
ADCK5,-0.003083539811583354,0.00019713898482709078,0.004942017086306809,Th1
SUPT20H,0.0035662232516625947,0.00025265834499836875,0.00493959025935646,Th1
NFE2L1,0.004988810569249026,0.00016542316124446065,0.004931738655973147,Th1
ANAPC15,-0.0005617003305124597,0.00030531748366480346,0.004919236711700565,Th1
NFKBIA,-0.003924401171430503,0.00020923371690283884,0.0049111971759680925,Th1
SGTB,-0.002413394423087284,0.00011996384217779826,0.004896571614675214,Th1
PARK7,-0.0011014744489574037,0.00011738176132727617,0.004883359567445068,Th1
DRAM1,0.002206846437636385,0.00032609268550346193,0.0048805111072485145,Th1
C4orf48,-0.0013595911509974763,0.00024564888855106015,0.0048621086036624095,Th1
C2CD4D,-0.004669530437084663,9.56858799542549e-05,0.004859743964789453,Th1
STK11,0.00017225852760096902,0.00014116296678393623,0.0048520983722874726,Th1
MESD,0.00036012186445794054,0.00021915446629678712,0.004851184442027108,Th1
GSDMA,-0.003492056290489628,9.897270807730674e-05,0.004846922979070882,Th1
GUF1,0.0014525262092980142,0.000206307355931392,0.004845852457874219,Th1
IDH3B,-0.002955387562983981,0.00010813798759988909,0.0048458250566824354,Th1
PPFIBP1,0.0037972733245676183,7.894590849064167e-05,0.004843871288807837,Th1
ZNF512B,-0.0037741283719464865,0.00022899066167590985,0.004837126190780441,Th1
PRR14L,-0.004739030162054664,0.0003130223986112885,0.004834827391847387,Th1
ACYP2,0.0008832246022885441,0.00014610507159408678,0.0048324876533651995,Th1
XPOT,-0.004629611613809076,0.00022070418002311104,0.004830219128742641,Th1
TPCN1,0.0014654118567140643,0.00014447658716471398,0.004829593324419188,Th1
BICRAL,0.0006175127250300347,0.0002951507118476415,0.004827029488254711,Th1
GDE1,-0.000869465052786811,5.236493993957705e-05,0.00481842404734612,Th1
CEBPB,-0.00037098053905952236,0.00034098098661609796,0.0048111102794219365,Th1
TES,-0.0029539892232385385,0.00032430250068145165,0.004794271207289869,Th1
PTDSS2,-0.00512369660107269,0.0003148383714717846,0.004788711385371125,Th1
NDUFA9,0.0009987451969871563,0.00022597251685676443,0.004767852286935446,Th1
N4BP2L2,-0.0008193464779796087,0.00030795102957297297,0.00476234461001946,Th1
ZFAND2B,-0.0023407763464511964,0.0001196265716371366,0.0047523325346824,Th1
CAMK1,-0.002702608322300738,0.00010375270483667887,0.004748999230073248,Th1
LIME1,0.0037714792835318325,0.0002304019908722364,0.004748859633601672,Th1
DHX9,0.0031633295229145605,0.00029112791966502607,0.004746912032813105,Th1
PEX11A,0.0023543468310427097,0.0001098447155507367,0.00473210011351812,Th1
SCAF8,-0.0012333465291330312,0.00022461668281507842,0.0047276188961368325,Th1
ZMYND8,2.1450877095435848e-05,0.0003190308198043404,0.004727169671785497,Th1
MPND,0.003494071854866908,0.00022290912571501533,0.004720634142902903,Th1
TMEM241,0.005701792387493042,0.00026153156785775573,0.004719545309883986,Th1
TMEM62,-0.0045961629034509364,0.00017889645565290874,0.004716034996418148,Th1
DDAH2,0.0024095700165822687,0.00018776902726126048,0.0047139185296969565,Th1
SLC35E1,-0.0012615093192599794,0.00017979062180123362,0.004703239131463844,Th1
METTL23,-0.0029079396047989488,0.0002804381351964057,0.00470058565332715,Th1
L3MBTL2,-0.003362446982678579,0.0003591994261531677,0.00469699927464436,Th1
PLEKHO2,-0.0035659395818541757,0.00021348632486752175,0.004691288658150774,Th1
HCN2,0.004370611922463162,0.00024193421590131003,0.004688643451140899,Th1
REPIN1,-0.0003332813932658737,0.00025598031081449735,0.0046819351588702745,Th1
FOXRED2,-0.0036894033707323124,0.00029396916887955,0.0046810437078232785,Th1
FYN,-0.00047364118235055416,0.00026721426049476133,0.004672877479795022,Th1
GPD1L,0.00464260291064361,0.00020607344060940473,0.0046674037774811815,Th1
APPBP2,0.005054666800350124,0.00016497116506717014,0.00466192760366155,Th1
NKG7,-0.0007595522407591482,0.00022469700221065486,0.004657060829141005,Th1
CCDC124,0.000501822194972232,0.00024438210420194326,0.004654477430335254,Th1
TROVE2,-0.004502557044717125,0.00033012921885721216,0.004645212012034949,Th1
UBAP2L,0.0010549432902599693,0.00024054391845305573,0.004639953645102897,Th1
PGGHG,-0.001285701660336386,0.00020491774712321056,0.004632851757808079,Th1
CHIC1,-0.0014302385629387613,0.00013879513109623742,0.004630441009667085,Th1
HPDL,-0.0047357523932452395,0.00028874997703551297,0.004624202556716998,Th1
HYAL2,0.0023443256593935315,0.00012417438986216155,0.0046188713294167735,Th1
