variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
S1PR5,6.009164697557151,3.4484443904516993,0.12790655466153428,26.96065420241329,4.278645189724961e-160,1.97347415750838e-157,CytotoxicCD4,26.96065420241329
PLEK,12.243138315794422,2.812962443664411,0.10576077759142888,26.597406975687562,7.273458409257195e-156,3.2023053705484174e-153,CytotoxicCD4,26.597406975687562
PTGDR,5.838566756221491,3.0201397633402265,0.11356130531205307,26.594796132725303,7.797225953271468e-156,3.283649155799454e-153,CytotoxicCD4,26.594796132725303
GZMK,58.00881482263079,2.4282338632348823,0.09155946330649203,26.520839851435742,5.573801275594225e-155,2.2494932981419025e-152,CytotoxicCD4,26.520839851435742
CTSW,71.37864213220246,1.3752269061465745,0.054937410188367,25.03261259369993,2.700227023686636e-138,1.0461759580571502e-135,CytotoxicCD4,25.032612593699927
PAXX,80.74816207254632,0.6545295344015073,0.026449207684031556,24.746659416821508,3.3679465773287997e-135,1.2546896364617983e-132,CytotoxicCD4,24.746659416821508
TRGC2,19.815930792287457,2.0456164588412853,0.08510198568152669,24.03723535307981,1.1352425581487146e-127,4.0725775623068336e-125,CytotoxicCD4,24.03723535307981
KLRF1,8.761741235725198,2.376703834143309,0.09919219851123079,23.96059236326144,7.166213819265183e-127,2.4789981090500915e-124,CytotoxicCD4,23.960592363261437
CLIC3,9.06762382682405,1.803035926325414,0.07526184426538365,23.956839537012414,7.84162788116047e-127,2.6191037123075966e-124,CytotoxicCD4,23.956839537012414
CHST12,27.887376520395705,1.1282049254968822,0.047322974990437326,23.840532547348545,1.2696106503913024e-125,4.099149586563385e-123,CytotoxicCD4,23.840532547348545
TYROBP,22.094552031686078,1.5258731086531174,0.0645000466650951,23.65693030542969,1.0015655461466346e-123,3.129407703218162e-121,CytotoxicCD4,23.65693030542969
EOMES,3.4372222155882657,2.8480729178303674,0.1207941787303499,23.57789876768938,6.49751207195726e-123,1.9667156852805634e-120,CytotoxicCD4,23.57789876768938
ADRB2,5.32937738164671,2.590214522759987,0.11002867059871646,23.541268913506286,1.5424431126176629e-122,4.527304239034752e-120,CytotoxicCD4,23.541268913506286
SPON2,14.610310995760724,1.7459821963184308,0.07450667415747238,23.433903285338417,1.9291831741778825e-121,5.495902419143226e-119,CytotoxicCD4,23.433903285338417
MYBL1,11.861275415699108,1.8258367804529991,0.07817811894395403,23.35483131490978,1.2308660588906216e-120,3.4063338989755887e-118,CytotoxicCD4,23.35483131490978
FCRL6,6.82296590205405,3.0097223426107673,0.12915623014793262,23.30295905326053,4.1373521800433265e-120,1.113177589330546e-117,CytotoxicCD4,23.302959053260533
F2R,4.270696717486923,2.451344124706059,0.10617331942157802,23.088136813097158,6.09234281393373e-118,1.5948765539395166e-115,CytotoxicCD4,23.088136813097158
HCST,328.221900892452,0.6014380171599979,0.02610022723282145,23.043401568691326,1.7129768029084184e-117,4.366287713939721e-115,CytotoxicCD4,23.043401568691326
TBX21,7.042275517724366,2.346258667180143,0.10211588900041538,22.97643089774794,8.021471063778177e-117,1.992204326250139e-114,CytotoxicCD4,22.97643089774794
MAP3K8,7.649996377666559,2.1451625040725855,0.09393259650458073,22.83725334866022,1.9564325205014925e-115,4.7375013483943644e-113,CytotoxicCD4,22.83725334866022
RUNX3,29.362265967248874,1.0088146664406739,0.044183040375308465,22.832622152558937,2.1751068465058693e-115,5.138557296403866e-113,CytotoxicCD4,22.832622152558933
GZMM,81.69240693874703,0.8312543424663752,0.03663388876449463,22.69085730456283,5.515220764111109e-114,1.2719149600281001e-111,CytotoxicCD4,22.69085730456283
C12orf75,50.7667175549705,1.4400472553781256,0.06499305705261291,22.156939843780307,8.942495817397082e-109,2.014349174123445e-106,CytotoxicCD4,22.156939843780307
SLAMF7,3.1029484751095873,2.784239857742184,0.12631435756832446,22.042148741770436,1.136153928153832e-107,2.501087942749549e-105,CytotoxicCD4,22.042148741770436
ADGRG1,6.016641752565985,2.956830893144458,0.13444541982164837,21.99279750152076,3.375254477648714e-107,7.26504774900121e-105,CytotoxicCD4,21.992797501520762
SAMD3,22.133448212352114,1.2059473083545824,0.05519483175758283,21.848917189405253,7.959785374149413e-106,1.676053937695896e-103,CytotoxicCD4,21.848917189405253
RHOC,21.255596559548696,1.343971766508418,0.0617189646445942,21.775669346490456,3.946639693493051e-105,8.13343661088802e-103,CytotoxicCD4,21.775669346490456
ASCL2,4.811357376084473,3.339694404785703,0.15387731794065068,21.703617202853753,1.8964197323068772e-104,3.826816984817586e-102,CytotoxicCD4,21.703617202853756
FYB1,243.90157369064053,-0.4273660402001227,0.02013042115425385,-21.229860862092004,5.061214888351172e-100,1.0004679062973357e-97,CytotoxicCD4,-21.229860862092004
TGFB1,62.590505026633814,0.5512387214033319,0.02597428048034513,21.222482825672767,5.921324075338037e-100,1.1470788998744846e-97,CytotoxicCD4,21.222482825672763
TGFBR3,8.871764763448862,1.8399595358747656,0.08751726242679037,21.02396127179963,3.959672933441801e-98,7.520272947709271e-96,CytotoxicCD4,21.02396127179963
MYO1F,62.06353513512546,1.2273379831579312,0.059097307980745306,20.768086146289683,8.414477919446773e-96,1.5673583293800276e-93,CytotoxicCD4,20.76808614628968
GPR65,23.45084365135474,1.0350005669504552,0.04985658813698348,20.759554667213468,1.0049359298222324e-95,1.836567814388329e-93,CytotoxicCD4,20.75955466721347
FGR,5.304561530703738,1.8874363388327169,0.09101622032740185,20.73736232995906,1.5943167172665032e-95,2.8597318006376576e-93,CytotoxicCD4,20.737362329959055
CEBPD,3.4254594053795464,2.4440753820421453,0.11986997607734108,20.38938741812385,2.077306060666374e-92,3.6583248188389997e-90,CytotoxicCD4,20.38938741812385
FOSL2,6.0685201565613065,1.6549307831234452,0.08196123415631569,20.19162839797137,1.1597823309844966e-90,2.0060092246278276e-88,CytotoxicCD4,20.191628397971375
PRSS23,4.257500893704085,3.25189311128774,0.16145257176848246,20.141476073548365,3.1966603915364717e-90,5.432079395161801e-88,CytotoxicCD4,20.141476073548365
IER2,258.8577222009678,0.547729817283062,0.0273907473000542,19.99689206296238,5.861312990778512e-89,9.788392694600115e-87,CytotoxicCD4,19.996892062962377
SELL,127.58888709300794,-0.8147497610095884,0.04084882821857584,-19.945486726081512,1.640458034292671e-88,2.693131613586239e-86,CytotoxicCD4,-19.945486726081512
ID2,136.87144218408628,0.9072962825665537,0.04600929530871751,19.719847402110627,1.4566729602872629e-86,2.3515557155570716e-84,CytotoxicCD4,19.719847402110627
APMAP,19.068732291475783,1.0129763309711943,0.051702484307698506,19.592411168148878,1.7948531504981207e-85,2.849991412413901e-83,CytotoxicCD4,19.592411168148878
CYBA,347.91549563367806,0.3970168759260166,0.02037058698014254,19.48971211841037,1.3423408151333014e-84,2.0970827637711544e-82,CytotoxicCD4,19.48971211841037
GAB3,4.174141722327935,1.6559612376773925,0.0871413457296603,19.003163467485365,1.6056834479142437e-80,2.4686745835710104e-78,CytotoxicCD4,19.003163467485365
GUK1,148.40184248893277,0.3562032862121224,0.018774297541153326,18.972922178916335,2.855812260978867e-80,4.322093368725204e-78,CytotoxicCD4,18.97292217891634
ZFP36,176.87753301898596,0.5794163160460886,0.030636955357379956,18.91233346418401,9.0272405775844e-80,1.3451977266843461e-77,CytotoxicCD4,18.912333464184012
IL18RAP,2.3055339440333493,2.85801466748182,0.15153397022303686,18.860554259056375,2.4068362897183226e-79,3.5322145912441924e-77,CytotoxicCD4,18.860554259056375
IL6R,17.119576074736447,-1.0198371897203944,0.054094867622061574,-18.852753219502713,2.789398695398528e-79,4.032554591586589e-77,CytotoxicCD4,-18.852753219502713
APOBEC3G,25.498728562867644,1.0087341641930494,0.05358299418509421,18.82564010343529,4.655487193508063e-79,6.631330728870455e-77,CytotoxicCD4,18.825640103435287
KLRK1,21.727256883580274,1.402121735905525,0.07470786053318403,18.76806169924683,1.3782302500276603e-78,1.9347156814156403e-76,CytotoxicCD4,18.76806169924683
RASSF1,23.307282843177088,0.8575534989184069,0.04576722634535322,18.7372835847081,2.4586298338231665e-78,3.402041224344456e-76,CytotoxicCD4,18.7372835847081
ARHGAP26,6.255889198116734,1.2673145634362566,0.06843330851835044,18.518972571615844,1.4518121122981803e-76,1.980598890101433e-74,CytotoxicCD4,18.51897257161584
BHLHE40,10.222540106121365,1.4977199172632718,0.08123534231628232,18.436801945537905,6.656363909049828e-76,8.954658447646754e-74,CytotoxicCD4,18.43680194553791
TTC38,3.9119419179470234,1.993210497971876,0.1087513906268857,18.328138026394225,4.93511675498602e-75,6.548156286136246e-73,CytotoxicCD4,18.328138026394225
TRGC1,7.010191482224568,2.0735654316724954,0.11334049725774391,18.29500912597082,9.068593441410045e-75,1.1870053523445636e-72,CytotoxicCD4,18.295009125970818
SYTL2,6.591659781074441,1.485014716854711,0.08172828602439314,18.170143888879355,8.896473549031192e-74,1.144663825168535e-71,CytotoxicCD4,18.170143888879355
