variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast
TEX29,387.6987030234521,2.6063097008482625,0.35270428251559954,7.389503984071953,1.4737755177356212e-13,1.8424749674809376e-11,Th2
CEP55,35550.88214365139,0.8137048309258184,0.11013047097250254,7.388553083814422,1.4843516462471353e-13,1.8424749674809376e-11,Th2
ADORA2A,1635.925114675691,-2.0309573600754307,0.2755178467107116,-7.371418528135844,1.6882192469309497e-13,2.0693347419256117e-11,Th2
CYSLTR2,751.2035166779468,1.7242798825019057,0.23582406773407355,7.311721399218191,2.637415142741611e-13,3.192900356756079e-11,Th2
RBM47,2933.9925677900337,2.372698100553878,0.32473473045263873,7.306573267499414,2.7404110500441054e-13,3.277130580089329e-11,Th2
ACOT9,8146.385905706106,-0.47030334673804625,0.0646323024761292,-7.276598987197531,3.42340943039322e-13,4.044572635474207e-11,Th2
SH2D1B,748.8548646473366,8.090819119401248,1.1133906013281603,7.266829008390887,3.6802417036360467e-13,4.296244064982747e-11,Th2
ATF6,9231.902221482784,0.5405831116073356,0.07480853530444292,7.22622237432351,4.966143209518629e-13,5.729176507357609e-11,Th2
ETNK1,10394.623701278673,0.7841694276649033,0.10856354483805992,7.2231376456490874,5.08015458571822e-13,5.792557659017774e-11,Th2
ACBD7,341.3877078106194,1.0193904830702492,0.14163529385986992,7.197291404491357,6.142040787170628e-13,6.92285654701094e-11,Th2
ABAT,1867.2547386095575,1.363120415133946,0.18991320740981787,7.177596722867403,7.094746441277394e-13,7.905804954905242e-11,Th2
G0S2,4422.072043309665,-2.49674785568114,0.34814415271461024,-7.171592101182981,7.413053862373355e-13,8.167686087014958e-11,Th2
ERMN,333.1903014423116,-1.1746321005680753,0.16430974122154535,-7.148888993649331,8.748303637074007e-13,9.531762829460856e-11,Th2
CYP19A1,116.00780152328517,4.8727283881368555,0.6832900189202109,7.131274061103846,9.944408748482082e-13,1.0715920020617064e-10,Th2
SPOPL,1673.0505318415371,-0.8640696199127058,0.12126812403802938,-7.125282317732035,1.0386756708408768e-12,1.1070927856810476e-10,Th2
SLC37A3,7228.128240215179,1.394424338566245,0.19642443541085117,7.0990370197557,1.2562915833413093e-12,1.3246446522843956e-10,Th2
CD200R1,2636.2470715814443,1.4677910478240217,0.20731225363778288,7.0800978816647975,1.4405267726992023e-12,1.5027452694774868e-10,Th2
CASP3,28015.495379126864,0.6166627637498888,0.08720050321529293,7.071779875253524,1.5295892686539353e-12,1.578858144044262e-10,Th2
SOWAHC,175.34411584729816,5.189293564370563,0.7363328284403879,7.0474836431806285,1.82182233781227e-12,1.8609156088111584e-10,Th2
FAM120AOS,8361.718607514957,0.2966273413813968,0.04215395856813381,7.036761230904458,1.967595899699224e-12,1.989097463139236e-10,Th2
CDCP1,547.1463064211674,1.902632410844391,0.27049386991901186,7.033920626053579,2.008093879169926e-12,2.009323324402071e-10,Th2
MT1F,2587.477721128599,1.9288442430875858,0.2747783727733353,7.019636311328947,2.224465033621008e-12,2.2033438504734955e-10,Th2
BHLHE22,75.93916396565025,4.876531471507246,0.6961817611729676,7.00468145458304,2.475484028771415e-12,2.4274596386132497e-10,Th2
ELOVL6,2557.277783999344,-1.229784654652067,0.17592579576674397,-6.990360050908115,2.7418167796720618e-12,2.6620054793528946e-10,Th2
C15orf61,1894.9015485326813,-0.5844271566468334,0.08426887710931313,-6.935266930028243,4.054548459863971e-12,3.897931587982951e-10,Th2
LST1,2776.441444232164,-1.6863465778249795,0.24340834419773083,-6.9280557467458435,4.266636251411196e-12,4.0620034059551645e-10,Th2
GATA3,23161.400270061367,0.7691113452820088,0.11109049417775868,6.9232867400097655,4.412832696981402e-12,4.1607920602499636e-10,Th2
TBX21,5016.440491885439,-2.335810655537522,0.33748549749522916,-6.921217868244966,4.477772002162315e-12,4.181812595543206e-10,Th2
SNX9,3298.3906085932986,-1.5929329520305124,0.23026265295163448,-6.91789541904175,4.584024835692703e-12,4.240655428188929e-10,Th2
MICA,1371.5183018253758,-0.6871784664683531,0.09947692113594905,-6.907918526441204,4.9181628346960804e-12,4.5072434352364266e-10,Th2
