,coef_mean_oh,coef_sem_oh,coef_mean_yazar,coef_sem_yazar
UQCC2,7.818263537523712e-06,4.7339524339505485e-05,-0.000439970711254177,0.0004146934880625932
PARP6,-0.0003667557188396741,2.910399692044475e-05,-0.0009442762304313589,0.00022090298428780532
TCHP,4.773345888556247e-05,4.7092700923217676e-05,0.0016469210430323906,7.348234083968368e-05
SBNO1,0.00018890910915306445,9.647320777197096e-05,-0.0020284556588808567,0.0004673066942127089
HMCN1,-6.658631474687685e-05,6.275492207764527e-05,-0.0008885374992431864,0.00015706677953325295
ZNF514,0.00012115259094719287,3.4634711844086444e-05,0.001440299408569337,0.00021861856596139625
KALRN,-0.0005157997504843656,4.4959994976614135e-05,-0.0019059427083331065,0.00025010719756545446
ST6GALNAC6,0.0001012454973111112,3.574436508161805e-05,-0.0011343673746560604,0.0003156720871961994
ADCY9,0.00010858005335059432,8.469034554292713e-05,0.002392148627922404,0.0002615947221573323
HGSNAT,0.0007787853469126253,5.5775766097660774e-05,0.005186502969486329,0.00039216285397457865
TCP11L2,0.00017109675188629246,4.076684341582925e-05,0.00024725908551113436,0.00042429197686307793
JUNB,-0.0004912824288517152,4.89623742793625e-05,-0.003311569415006322,0.0001683443170403863
ZFP41,9.666120532301464e-05,5.584350222598154e-05,0.00032629720059306513,0.0002786227791976808
PCBP3,-1.6228804375805507e-05,7.832866130114291e-05,0.0012490764225081509,0.0001737193021337308
CLECL1,-3.8099258636061755e-05,0.00011083259250604566,0.0005095189136545553,0.0003863529973213469
DRG1,-0.0008497723554998516,7.088286642684065e-05,-0.004579801982514652,0.000350718914634134
SLC52A2,0.0005871268911237982,4.3996954700255615e-05,0.0026315231928371644,0.00011323143233089808
ZNF626,2.1717391948926595e-05,5.082192690335022e-05,0.0007316023092749267,0.00043553461471603573
CD47,0.00017262898510412428,2.980536110361182e-05,-0.0031381103351365612,0.00036522083671448836
ZMYM1,0.00013242803484968753,3.292949290146233e-05,-0.0007650346183912457,0.00028517994663229977
RYR3,8.195228078082965e-05,4.9915790089866774e-05,-0.00011559220746192884,0.0003496500271264275
RORB,-0.0002938702726347113,4.57798500343008e-05,-0.0014164475600887873,0.00020539040334506756
GNL1,-0.0009220824586011246,9.467899006598914e-05,-0.004448872320037111,0.00016531869847410182
C2CD4D,-0.0006522439133100804,4.595858669026459e-05,-0.0039031220597313663,0.00028918381827898535
SERPINE3,-0.0003229839868859986,5.59599750279296e-05,0.00015711609867035352,0.0001654799929853969
LHX1,0.00029421504024922747,4.475396769631836e-05,0.002831936299656916,0.00044004137825287055
TAF11,-0.00029383146587178433,3.304343251591323e-05,-0.002052297373382827,0.00026449590554852723
TTC38,-0.00025347573973809686,2.7318573965457636e-05,-0.0033707586421381453,0.00015765437649632085
VDAC3,-0.00022283346380887596,2.624436330215427e-05,-0.0018437484462155685,0.0003242202352162754
STK17B,-5.800293334181742e-05,2.951833754516152e-05,-0.0027368745564742107,0.0002699837555955399
ATG16L1,-0.0006871794204895579,0.0001130145990853561,-0.0005263973379904619,0.00030221605546331174
SUCO,-0.00022559978647663636,4.092095810967574e-05,7.988605146568564e-05,0.000435936227612545
SNAP29,-0.0005871066134262407,7.060194140168015e-05,0.0018002695302803135,0.00032565677614973944
SBF1,-0.0002624997726893073,2.279085705836847e-05,-0.0001712359908342703,0.00015204205840849982
GSDME,-0.0007415462938150797,0.00011202884284885274,-0.0029260120973168277,0.0002180195199574862
STX1A,-0.00038838200300850387,3.7057984013618e-05,-0.003914134216928093,0.00022094796277272863
CYP3A5,5.924494260830882e-05,5.1404391107416165e-05,0.0020840073255192597,0.0004681072879222782
ATG2A,-0.0002019461288869013,4.265018686822492e-05,-0.0018821766653447241,0.00023449515543793364
CRYBG1,-0.0003533976999955178,4.846835572335972e-05,-0.0011313032803600572,0.00040597568792631773
COX7A2,0.0003224020116515349,7.405191613746805e-05,0.0011212515954039342,0.0002335209363074521
GZMK,-0.0004299079173144156,5.384248253908818e-05,0.0024498715122356343,0.00011990101301791459
P3H1,0.00013684755603109234,6.366914419486116e-05,0.00028098085429594167,0.00022255447407003954
PSD4,-8.75323359919656e-05,3.198594359344832e-05,-0.0021887141422521628,0.00012587711570581178
DGCR6L,0.0003576582587449314,7.160748376026468e-05,0.002797406263411111,0.0005752596387777373
HOXD9,-0.00021348549602405171,4.43182830119312e-05,-0.0023426634443219647,9.275442505834276e-05
C6orf203,8.491030075619307e-05,4.9182376799250585e-05,0.002724315417304757,0.00039338160128394846
WNT2B,-0.0004869519134487782,6.954996316239958e-05,-0.00301246112972229,0.00019842622897004857
PPP1R1A,0.00046395550356677216,3.1338871567229314e-05,-0.00010295959287950963,0.00034748767528348294
SDCBP,-0.0002679751117417188,4.9808062810165104e-05,-0.0005825256208401257,0.00012079293446421397
GIT2,0.0005068145337216582,1.0880212897624632e-05,0.004075243352093498,0.0002542190782035023
ANAPC11,2.9258169995511957e-05,3.628570036785421e-05,0.0014291308967853819,0.0002884081042861218
ZIM3,-0.00044476190294701404,1.0332755214273526e-05,-0.002899334974639448,0.00011497831580718507
EIF2D,-0.0004699248904289239,4.651945900169175e-05,-0.0005510238432541879,0.00028308911482723175
CBR4,-0.0004384489752570237,6.99729482419143e-05,-0.002496020443353558,0.00022834581459924214
KLHL3,0.0001572341743697107,3.3221567112301766e-05,2.59777419585563e-05,0.00032988290092004927
ATM,0.0008475568313097579,6.29577300043014e-05,0.003913393673473931,0.00023605209888722103
FERMT3,-0.0002564966248967007,2.6748332073443368e-05,0.0001531004751434871,0.00011425729296042292
CNKSR2,0.00011022086342190713,2.8807740260091836e-05,0.0017110634527118026,8.568360515627402e-05
ZNF653,-0.0003030894945080126,5.4894945736187897e-05,0.0007075670997041544,0.0001101565670141271
KLHL21,-0.000695002299879144,9.342950179646e-05,-0.0027440146383709285,0.000417437534840379
RP9,-2.913282777085015e-06,5.368944771531709e-05,-0.0019432416000148612,0.00013279393345638784
HEY1,-0.001495443001756427,9.719025219646316e-05,-0.008700927674641633,0.00046096501867732496
CYBB,-0.0004155793821975483,1.8874526193609958e-05,-0.001657181675046144,0.00016086239367937006
PRKCB,-0.0003463616932983366,4.9109629005778887e-05,0.001765610039786683,0.00012243336260872757
FAM129C,-9.377155520777985e-05,8.774753913868567e-05,0.0013314393199253046,0.00045524414098836643
NBEA,-0.0010350495453560662,3.685159164819089e-05,-0.005674952555858437,0.00029461835685289794
PARD6G,0.00038361294256110927,4.719219420468463e-05,0.001736310997881967,0.0002455452840662477
F8,-0.000526031407392242,2.971207002590687e-05,-0.0024941771954462176,5.572323588118949e-05
ZNF98,-6.723029961907138e-05,2.6346834539638917e-05,0.0026458364208271435,0.0003220966599176022
ZNF461,0.00014787125692810232,6.809942166782932e-05,-0.00041511717995781227,0.00019413473387749504
ZNF808,-0.0005290790549097767,5.94166422645072e-05,-0.005078507240882111,0.0003525710318355531
LTB4R,-0.0004720391283471083,9.087679333418071e-05,0.004989548027063813,0.00038669953110470503
SCRT2,-0.0005921696235389355,8.334427546806545e-05,-0.003102527881657875,0.00014709314276765162
CEP95,0.00023867428091927393,4.057782122913916e-05,0.0023822337953442714,0.00019275180142689158
CD24,-0.0003121765235931346,4.3977751769585456e-05,0.0001134823677464366,0.00022558535804444074
SYNRG,-0.0006167208909923733,7.511668599835426e-05,-0.0048008779014957,0.0002068101930753644
CSDE1,-2.3782964409367604e-06,7.320292947623104e-05,-0.0016681987542073475,0.0001693021600839867
BCAP29,-0.0006155751920868027,0.00010405450178109252,-0.007144856782149683,0.0003216135041005996
NT5C2,-0.00043425384752755335,1.1021337689887467e-05,-0.0016256329078516325,3.789583929473525e-05
CNIH1,-0.0011980504234549339,6.009069376682193e-05,-0.003646722632819871,0.00036491723538748265
XIAP,0.0005327524796525933,5.880640571354775e-05,0.0023562363215384402,0.00022564680443409887
CABP5,0.00023411834329299994,5.8371473814095944e-05,0.0024804558727334,0.00045108077217876686
SUGP1,-0.0007244873550728017,3.81291443115487e-05,-0.0038315515048297248,0.00025254799556797197
JHY,-2.481786309915024e-05,4.418994317293771e-05,-0.0010861050713892664,0.0002725177998771866
ELK3,-0.0006643620405915248,4.471280477164143e-05,-0.0014142569806262326,0.00018594423668295574
PTP4A1,-0.00023936798253370136,5.34804868552735e-05,-0.0027168618984414437,0.00019349220794777643
CACYBP,0.0003414798044646128,5.296831965635471e-05,0.0012843149018881017,0.0002551018877789539
BLZF1,-0.0005564044938230659,3.351443058764003e-05,-0.003236846110195336,0.00011376853753480624
EGR1,-0.0005167731369455329,5.6153487837200373e-05,-0.0018254857228535877,0.00027726988764647766
TRMT1L,-0.00048163220682864136,2.432262500586646e-05,-0.0037830185673689218,0.00012242193778023145
SLC12A4,-0.00011478157948181889,4.545975810759297e-05,-0.0009231946773561768,0.0001764181280266443
RIBC2,-0.0005554000314000268,3.755787495006212e-05,-0.0002918487096325406,0.0002433210174013739
SNX6,7.945469415987922e-06,3.568172312817716e-05,-0.0006392765307555838,0.00032499181732961345
HIP1R,-0.0005368020883091929,7.078189095550318e-05,-0.00022466489223194104,0.0003261206598889441
LGALS3,-0.0005980871753394302,5.787663181666216e-05,-0.002643418855849735,0.000312572329478053
NT5E,-0.00011341389513188965,2.16225124381905e-05,-0.0005644471793014099,0.00020593007740035704
DPM2,-7.963721244286692e-05,3.459519998425014e-05,0.0005327487664868189,0.00018379698307729005
DMRT1,-0.0006634091772300641,3.0191904382439952e-05,-0.0015325028047356221,0.00033940496783435234
FAM117B,0.00040365174935260106,6.830496784630695e-05,0.0025760989632307744,0.0001261709376794346
C18orf21,-0.00021224128390837714,3.430285742213361e-05,-0.0006990687846250565,0.0002866658896206298
SOX13,-0.0001660729349435418,2.9076654589952457e-05,-0.0010763473899220648,0.0001415592672199955
CSGALNACT1,0.00011115993102321048,6.690907039469267e-05,0.0008750650854567272,0.0004119810263578016
TACC1,-3.440681287144543e-06,4.8599290373364574e-05,-9.077138303285228e-05,0.000322352976663211
NFIB,-8.822765432930232e-05,7.779777523257838e-05,-9.483740353191795e-05,0.000295236742010329
UBP1,0.0004160165149116496,4.139703297193326e-05,0.0009974666924456074,0.0001774708356654138
PEF1,-0.0007959225025191911,6.54637079163726e-05,-0.0061855091793586395,0.00013273536775279898
CD200R1,-0.0004367823948771921,6.115983281044063e-05,-0.000501956233274779,0.0003273227037685712
HNF4G,0.0001282017631136265,5.931019249988573e-05,0.00354706332273904,0.0003782788246954997
UNCX,5.298809296642197e-05,6.561135688229443e-05,-0.001434992408848529,0.00032018532127858914
DPCD,3.041704425305016e-05,1.2110177556460843e-05,0.0001354147776897239,0.00021393345288121763
BORCS7,-5.5475203774228516e-05,3.13767315191623e-05,0.0006193907202021287,0.00037126703567936804
CLEC4E,-7.332599224364958e-05,5.1393253881042566e-05,0.0017714874294436228,0.0002744697411106859
CATSPER2,7.991609597688991e-05,4.93962544654958e-05,0.004455815902953261,0.00031248864153962273
FAM102A,0.0005358975336300722,4.301314874442835e-05,0.003420327782476306,0.00031289444044869637
LPO,-0.00032967481447768014,3.4666979608179334e-05,-0.003258092909662049,0.00016430095290128187
VXN,1.350786931883133e-05,3.290315997577034e-05,8.515558757646458e-05,0.00026688390408335585
GAA,-0.0003687924551130644,5.370338786506394e-05,-0.001065734497227587,0.00023155271530369908
UFSP1,-7.808599032675796e-05,7.060493711350807e-05,-0.0025770160692269173,0.0001224401913482736
MAGEF1,-0.0006973767661672626,3.428180250389185e-05,-0.002298796359086535,0.00018957429952723182
POFUT2,0.0001695376126880703,6.393234686150624e-05,-0.0016823482252869097,0.0004064966934269249
C2orf88,-0.00020773642895942102,2.854510454375179e-05,-0.00045027585261121783,0.00018555258150724854
HNRNPAB,-0.00047902961714777246,3.238378152061012e-05,-0.0039776603917721105,0.000152021016919672
ANHX,-0.00010626284349392023,6.397673573914086e-05,-0.000351176105170438,0.0003563235760774197
TNFRSF13B,-0.000200332154497593,0.00010329100965626653,0.00012863911506849455,0.0005201326030790231
WDR92,0.00022832770852104287,3.4291769164650714e-05,0.002990269219115399,0.00016293262588554504
ZNF578,-1.4471725051259889e-05,4.727758130508537e-05,0.0020387596483259127,0.0002204790487883407
PRSS3,0.0002200325799553619,5.252015889272848e-05,0.0025417522144923627,0.0001471729879290213
CD4,-8.83750929945718e-05,4.919945616426156e-05,-0.0022536502833222687,0.00015577112775834188
KPNA6,-0.0006197534039587323,4.175725332723101e-05,-0.005204350469175739,0.00045218236768810444
FAM114A2,-0.00047057683077935303,4.9072769542468364e-05,-0.003153839893208303,0.000511595838568632
ASB1,0.00045416916307246616,5.6042883478333266e-05,0.003570680768935798,0.0002745684014720519
RAB27A,0.00022543267564016542,8.208889570056215e-05,0.0016914123540676632,0.00024149464512915268
PSME1,0.0005970389004745696,8.920825603088724e-05,0.0031295302253772374,0.00014177498695587326
SNAP23,0.0007583808710518187,8.065796152106962e-05,0.005099613367005712,0.00020434358793968693
ZDHHC8,-0.0002906028889264779,6.934107039491274e-05,-0.0029248081906462957,0.00024020530050313706
EMD,-0.00042386398000517653,6.549369034186919e-05,-0.002479743545108098,0.00017979311491618817
ZNF423,0.0005331458858524268,9.716305928930122e-05,0.0022616277596836484,0.000203698854527056
UBR5,-0.0008493345674634797,0.00014716664337466198,-0.008566690887961307,0.0006045882454101605
RASAL3,-0.0010972265778569081,4.5596081323511234e-05,-0.005507705586469927,0.0006299583286338749
GIT1,-0.0002568607768392356,7.505412773853716e-05,-0.0005353590302519693,0.00037394594566892596
VAMP4,-4.9708347059689526e-05,7.673087198491432e-05,0.0013338195144284267,0.0003832222194761526
KLHL29,0.00043745433368997977,6.808840783644334e-05,0.00015849528687838515,0.00040798749981117645
CAAP1,-0.000734536012550062,7.109203836907164e-05,-0.0038707661115738035,0.00032448066251271085
ZNF639,-0.00020461525487586833,6.686134680641053e-05,-0.006889930408698862,0.00033269579625653617
ACTN4,-0.0003475429383936041,5.1228759223504023e-05,-0.0018205066307024186,0.0002071484219197782
OASL,-0.0009418341534982591,2.7046542336721124e-05,-0.00487125375073708,0.00028042168480289125
USP44,-0.0001145966516669377,5.347142816210035e-05,-0.001375749351672014,0.00029160441110864273
PNPT1,0.0006207220615198539,6.868594118391554e-05,0.0016340412158667617,0.00024920732478250556
NOL3,0.00020639832706404902,5.9124600891802094e-05,0.00071659753991523,0.00031454609940345413
SUSD4,-0.0006806886107282582,4.682603348665285e-05,-0.0035750718278822467,0.0002479101116360227
STK11IP,-0.001042852637738618,8.161529650377177e-05,-0.006508273097411058,0.0003871110516749588
GDPD1,-3.909631333893235e-05,6.418164509192294e-05,-0.0011614504291218894,0.0001810967421412769
SLC37A3,-0.0003435524230035373,5.07241083446465e-05,-0.0029095960539001517,0.00021595632045199746
LCN1,-0.000702430537650783,3.324463135245729e-05,-0.0007134548498354879,0.0002922732537161214
CAMK2N1,0.0005496936749708544,0.00010209132878814002,0.002905190083848169,0.00014964657875822176
RPRD2,-0.00022370291493780474,1.996705435192782e-05,0.0003430627905017876,0.0006022356481449974
AZI2,0.00012344830931530396,4.591873496230514e-05,-0.0018584622424829718,0.00024622505987842105
PF4,3.6976776535145586e-05,4.99057570635962e-05,0.0020733647453067016,0.0003278747759076797
CCR1,-0.0011048941002595272,6.946872751657161e-05,-0.006232524554995815,0.0003759012836812949
AP1G1,-0.00028838541279175005,5.331326273234635e-05,-0.0023046741573970976,0.00023747856511973376
DOLPP1,0.0001460548858814666,6.281779399337533e-05,-0.0016266427039798386,0.0003802635909641321
FN3K,-0.0009036091410223749,0.00013206146694741123,-0.007252630559725154,0.00024065598807627894
ZNF597,-0.0005458979383458741,2.801757080858582e-05,-0.0037700409387901243,0.00025488122634077825
RNF181,-0.00038869519674384516,4.717100159826614e-05,-0.0023853089099366252,0.0002266577666370997
LSM1,-0.00029633016100643646,3.8419229598488035e-05,-0.002561260581535348,0.00014344111246511845
GADD45GIP1,0.00043674781905265407,5.234881008390118e-05,0.0032321227964533863,0.00020271493095410387
APOBEC3B,-0.00027682102104758025,4.985556737423019e-05,-0.0009174445713221383,0.00037675226481287356
PHLDA2,4.290904818895417e-05,5.120262838422705e-05,-0.0009795919626592081,0.0004885555259464096
ZNF445,-0.00041495049243812676,4.9719324846751504e-05,0.0001404130795400802,0.0003991943563268981
EDARADD,0.00011717620318765219,5.261217982891187e-05,-0.0020589412785686706,0.0002035191303004044
DCUN1D3,-0.00039194884233737073,8.20069440764627e-05,-0.0012419292226556861,0.00047057952351758475
ZNF846,-0.0006411887320654228,6.285992287897866e-05,-0.0027023740047055207,0.0003320066297205521
DNAH10,-0.0006875255767081837,7.183265293571636e-05,-0.003937736991748039,0.00017933465056535594
DDX42,-0.00037461009966764257,1.2831627284436552e-05,-0.0022905366954219407,0.00031865879927886443
TOX,-0.0005069383887258614,6.260750369876678e-05,-0.003946928355868627,0.00011969545596717958
ATXN7L3B,-0.0005870974885106436,5.712232897978389e-05,-0.0032524171617536526,0.00026310536863334203
FHL1,0.0004456056655416812,3.68821914930799e-05,0.002374800985065294,0.00044102570645843006
EIF4B,0.000259282945039363,8.72586547753985e-05,0.006319772425195413,0.0003825395461264442
ASNS,-9.988487429264041e-05,3.605364177100725e-05,-0.0022092145894221393,0.0002553122934049123
