,coef_mean_ota,coef_sem_ota,coef_mean_Diff043,coef_sem_Diff043
TGDS,-0.010889251610935902,0.0007070011368255494,-0.000509115151082586,0.00033995402163235856
DYNLL1,0.00029408358357196305,0.0005023961255408306,-0.004308377514357986,0.00024624227077324685
GGT1,-0.005492964538904271,0.00039979959929794357,-0.004052788823015846,0.00023269210934761422
CHKB,-0.0019642622004454637,0.000503336455059035,-0.0030101034270947334,0.0002703695050041451
SLC1A5,0.009027109013246586,0.00044661692789564676,-0.0027169322516351416,0.00033605352235305106
CRTC1,-0.008342298518804067,0.00045583233418387484,-0.0015491288043710887,0.0003739087900761331
RGS9,0.00032304710909404177,0.00030805671887659656,-0.0003530486070848347,0.000254602489736687
RANGRF,0.0060004711756958175,0.0005967828995538479,0.002159308206320039,0.00026450107293190134
CLEC2B,0.0029255782992662683,0.000413191055708351,-0.0017253534418518977,9.733235662681382e-05
MDM1,0.00026869253832172043,0.0005436952181881251,0.0009756859917164964,0.0002670736883895677
MRPS30,-0.0013192510959126969,0.0002742987593325202,0.0023319177306535743,0.00027682647213847923
GGCX,0.010266051283924549,0.0005990445304793211,0.0032270532716596107,0.0003180265716907188
WDR77,0.00013318760991640967,0.000774670514741732,-0.002858551111644613,0.00020627791579988635
LGALS8,-0.005828869110415411,0.0003438679132912779,0.00011492297680435013,0.0001654660182856181
TTF1,-0.006764938370902055,0.0004816267578106917,-0.000677751199003175,0.0003343333787236224
IFI6,0.0054988719847993235,0.000386616180371597,-0.0040346368677459206,0.0003368120151360559
ASPHD2,-3.7492301648756097e-05,0.0003013655827437628,0.000665219910091174,0.0003316491372677653
PRKRIP1,0.002120194139267083,0.0004778160661512818,0.0026472962054231134,0.0002684883716042824
MTUS1,-0.00044854002044118107,0.000597783768283811,-0.006141408965927246,0.00041172843720339234
LDHA,0.003053438310778491,0.0003744744135789399,1.1592367773299297e-05,0.00023572268987316467
TIMM17A,0.005823179122117924,0.0002664544893980123,0.0005754843424717307,0.00032151255278439474
TSTD2,-0.0036185705542403556,0.0003813272281217317,-0.00047070323424529097,0.0003264822756637353
VARS2,-0.003545617065660426,0.0005100244542401126,-0.006767712619138047,0.0003379652601321963
IDH1,-0.0037878906414180297,0.0003412418835127572,0.001518067744440787,0.00013535597902257382
CACNA1A,-0.004107470944777791,0.0003917668183325948,0.0026268559423376337,0.00021907243405352997
BRD4,7.726590388963842e-05,0.00026334018249732556,0.0017924326038981325,0.0004143098861009817
TARS2,-0.0015662675066708102,0.0004274883321012714,-0.004140936388342523,0.00030205458170136986
TMEM138,-0.0045669192591176,0.0003634684119095087,0.0021681113682763065,0.0001519617834815191
SCLT1,0.004191160472215506,0.00022279563512180757,-0.001226287766408055,9.840055019800881e-05
SLC5A10,-0.0037270175291140837,0.0002471643685095543,0.003977120457749178,9.951344811635885e-05
TFF3,0.0004690832687911751,0.00037390482315851416,0.0011234686150194749,0.0002544904623378127
LEMD2,0.0021092055329929244,0.00030660730300021414,0.0007195226093925948,0.000171734996830516
CASP7,0.00326298753992522,0.00022893611558955695,0.00022030325802553001,0.0001723515917026622
ALKBH3,0.0007773029943287709,0.00028918619823689986,-0.003566202200264966,0.00038617346395287483
PDIA3,-0.0009797439926259228,0.0006458786784832193,-0.0023633817379903593,0.0003695343823386649
PDHB,-0.0004350647853576164,0.00031667460558009586,0.0015624693705962598,0.0002353545653265448
CNBP,-0.002709349578792207,0.00020919081066125364,-0.006085662428140531,0.0001954542407506923
CMTM8,-0.0006866549884617483,0.00035629813988794754,-0.004966650483832169,0.0004389095173594189
ADORA2B,0.004310720924222143,0.0005064983649487344,-0.0037322912339917704,0.00016079305956342497
S1PR1,0.0017396116612414432,0.0003770689357231137,0.0007627468350626676,0.00016565068454667286
COX8A,-0.006423334499974795,0.0004982392047994812,-0.0010905282684817628,0.00016708327562746375
KLHL32,0.005268312166417986,0.0004494739773389734,-0.0015072630128776753,0.00016252227410429952
PRR5,-0.004083317638989198,0.00038921386034771035,-0.0005103936799840752,0.0002970239339150806
MYL6B,0.004370464107227103,0.000246250769744515,0.0025323785851643467,0.0005109988372285351
TPK1,0.0007812470534299468,0.000737013003255837,0.003843650850943484,0.0002143402226029792
WWP2,0.005724305593934721,0.0004329295114809262,0.003944632689380665,0.0002642733825789193
APRT,0.006526204687872597,0.00040202657232109193,0.00479997341677586,0.00024886068819788426
C2orf15,0.004214905602552775,0.0003175175436601319,0.0006552671943910353,0.0003835973942362608
ST7L,0.004378343776749295,0.00021276859236296226,0.0008795680417168536,7.113965616112924e-05
TLE2,0.004551415606718258,0.00031177382581016325,-0.0008755583949370995,0.00029856908965789265
ELOVL1,0.004254604799997315,0.00030138942242245606,0.0008689614576700723,0.0005097912161292449
ANKRD13A,0.0014838981246410598,0.00028163038782783793,0.00040258646966913146,0.00014511566720807828
NFKB2,0.0018336108872241796,0.0008599035689530749,-0.009803329652221037,0.0006574613824398151
DLGAP4,-0.0045115505434248585,0.00023997759375109066,0.0021929497143085286,0.00016065640042339669
DNAJB11,0.007416645444698838,0.0006287985991937537,0.0073242793769567075,0.0003449621595422698
SLC1A6,-0.0006418199437649331,0.00030304589798885336,-0.001572716746116905,0.00020407888747998586
HOXA2,-0.004230589401888343,0.0004079739441777906,0.0009630821560037691,0.0005749359175183846
CHORDC1,-0.0016467133190579172,0.0003265996215068718,-0.0014916523639349692,0.00018288615980253627
FAM209A,0.0013805224531726178,0.0002915102732064151,0.0024833488111448785,0.00027515555378266655
PCK1,-0.0012466819153564397,0.0002180090477857209,0.005768675783619381,0.0004177394217014712
TBC1D5,0.005684805385021705,0.00048462243346184653,-0.00037249165368159894,0.00036189884779904124
ALOX5AP,0.0010311094967109201,0.00018440186368267353,0.0008399673210772805,0.00031463230897205803
ACVR1B,-0.004872584932287476,0.0003670297018241919,0.002169883565482853,0.0001720317200961306
SLC9A5,0.005138064967679104,0.00044067574647689345,1.7522620904730258e-06,0.0003885637195519817
PLAA,0.0025993941838068206,0.0005648749936373458,0.002586153624773064,0.00028833637022413204
CNPY3,0.005016543137583968,0.00038695596614191254,-0.005347841454357944,0.00032566244667000453
DCUN1D5,0.001804360066504551,0.0004270674192652395,0.003386419909281026,0.00035368357699762414
KHK,0.0035232446959840074,9.33489836076191e-05,-2.5854008953698484e-05,0.0003177428659374989
SCYL1,-3.341663991976859e-05,0.0001791415025878504,-0.0017983503861696913,0.0003283141297599738
RFX5,0.009358802650953891,0.00029832641723265843,0.006583552554908792,0.0001973024043234905
TLK2,0.0004736842503995452,0.0005579040724582433,-0.002547359922994409,0.0006113566012189534
MRPL49,0.002722382135501698,0.0003362034588735432,-0.0026644749180211747,0.00046151904444959106
C1orf123,0.0026148845340216117,0.0004119211940855187,0.003204043903339706,0.00013626492112181994
PEX19,0.003610902662266436,0.00028534640908055466,-0.0030785879792108663,0.0003912106145755992
BAP1,0.0023087626035684455,0.0007442347760091556,-0.001915825711516768,0.00040325476681406946
IL15,-0.005322430033261972,0.00034340765147040583,-0.00044937247117584624,0.00036688925410694877
SCGB3A2,0.001555584036195576,0.00018679966638991937,0.003322429970436476,0.00036060685904676983
STRBP,0.0005134896378379002,0.00034619273898990453,0.001574998279097465,0.00023001966461938249
NUDT5,0.0014085924584529644,0.0009619962620980693,0.000916655961944123,0.00020985759912095408
MEI1,0.004430371391904074,0.0003437492981803516,0.00014298656348423893,0.00039779087980722704
ZFPM2,0.010898327550979772,0.000320633374709923,0.0009673667409537849,7.461183350146282e-05
SRGAP2C,-0.006350896118813426,0.00026901793512801227,0.00044558096014716447,0.00026862475669153866
BPGM,-0.003767939829535239,0.00046651864034143664,0.0018357305178123401,0.0003547731310503054
ETV4,-0.002529442506765087,0.00025108407082349756,0.001149901871324356,0.00017913178639465552
SAMD9L,-0.011774043738004744,0.000391559113298401,-0.0030239736711862126,0.0003956784547263537
SLC25A20,0.002050408369618449,0.0004904281740608317,0.000797198800065134,0.00023279520504333216
FCER1A,0.00471495740319764,0.0003171045262580117,0.0076594471954410355,0.0001718871257943151
MRPS11,0.0006577466703727424,0.0005466940120356352,-7.20488667237942e-06,0.00016202961564959739
LDOC1,-0.0011135851048358863,0.0003154306505188594,-0.0009898061457266232,0.000214388224739297
CDK10,-0.0063562249661595766,0.00046684974937520477,-0.0017149109997394063,0.000173466389743301
TCEA1,-0.006214943732556975,0.0005224947807967351,0.002148142573903761,0.0003818793286120483
SRGAP3,0.0024142079103845605,0.00046827876702278435,0.0024088762120474142,0.0001795396882153698
MME,0.003123413150356238,0.0003496695712457232,-0.0018700729316343452,0.00021140392252467079
CXorf40B,0.003723812334105143,0.0003979101030146325,-0.003598568822735228,0.00018366942796242992
C6orf136,0.0031029764116752615,0.0002190843711431829,0.000341192095317828,0.00025762698163785813
ZNF891,0.0005497298634368382,0.0003415196876051974,0.0019987452373322156,0.00027191407004874946
PPT2,0.0019537008992990524,0.0003437248935478267,0.0028484811023673845,0.0001924332157643156
HIST1H2BI,-0.008880790598933916,0.00029824709166264494,-0.0012371243055385756,0.0001294379051737462
FAM214B,-0.00018271512597781505,0.0002283834093130013,-0.0046366153605016365,0.00043777290383678277
MYOM2,0.005268904482859799,0.0004460685978829948,0.0026181501826297604,0.00024247273211689294
GOLGA5,-0.00046541030266782963,0.0002405552279793862,-0.0006590842947244365,0.0002169125444937432
RDH11,-0.0009999662813359137,0.00031967474614159473,0.0023219490225452636,0.0001785892057189503
ZNF638,0.0021628172221356315,0.0002545041609414185,-0.0030238371589133774,0.00022584954559589978
TMEM40,-0.00010545689782884213,0.0004988854476577656,0.0007461795558838648,0.00031301879375143
MRPS18A,0.0004817014052614666,0.0002309800020931376,-0.0025938806617540324,0.0001725071990913891
MAPK1,-0.005959579999081586,0.0006229992796183691,0.000853699634892639,0.00022055464214239208
ST13,0.002609881158136916,0.0004148377065421556,-0.006291798159571589,0.0002428688830174979
HCK,0.005478857878965779,0.00035783243717483023,0.004468038637349745,0.0002980192887946465
EARS2,0.0009695366187741589,0.0004404324132296091,-0.0009522353284076237,0.00021085380915094573
NOP53,-0.0022725485354066367,0.00042054257737308054,0.0004970019842350401,0.00015667797226310372
SEC61B,0.006710720306287781,0.0003515660267047856,0.006897773696684322,0.00034476238557416806
GOLPH3,0.0027514016435067927,0.00044217174900893386,0.0012295656074209275,7.02930487388948e-05
IL4,0.003972246420008575,0.0003470092847616362,0.0013418158794003812,0.00018933531872243874
NR3C1,-0.0011702570277841225,0.00027880281008617276,-0.002079198370930668,0.0001392489134933914
TNFRSF10B,0.0004724219095299239,8.047424631892973e-05,-0.0007960463106971308,0.0002909905863971189
ZSWIM4,-0.00231549485111938,0.0003278501039375663,-0.005109711984662354,0.0002246500886548245
CD101,0.0038098772312448155,0.00021158217316950105,-0.0049452197076421175,0.00020877349057819158
GNS,0.002307829248810147,0.0004168580363041325,-0.002887420206379423,0.00013131713200982575
COX5B,-0.00590362299381757,0.0002584076731759248,-0.002957936188719977,0.00019859278272893197
TMEM63B,0.003407324154195693,0.00015855328284527007,0.005986790586924886,0.000138855652265811
IFI44L,-0.002663930143471492,0.0004006044783096541,-0.0031200440608272666,0.00022884506786672568
PMAIP1,0.0005551986818910594,9.42329491601728e-05,0.00146873430677149,0.00028126852804313346
SIRT3,0.002008254250304638,0.0002595203848527112,0.0023350509599459474,0.00041470192058693244
KIF2C,0.000981536398248331,0.0005133712609299717,-0.0023659095445237514,0.000343667674814008
IL9,0.006318595261509105,0.0002631623981876756,0.0002597748945779617,0.0001996710637480871
TTC12,-0.0005957575317965233,0.00024986736559816673,-0.0005477412950156008,0.00016187884925527275
KAT14,-0.004239820116837679,0.000247073106859257,-0.000956740487829745,0.0003433727762924021
CNBD2,-0.002805748624555056,0.0005848130222143493,0.002358006631481388,0.0002106507938356528
BCL2L11,0.004423626085347901,0.0007064740462614272,0.0026606444874305427,0.0002534917476758537
ATAD3B,0.0012602614349490724,0.00039589852190192787,0.004202595866394297,0.00016306626092491957
ARSK,0.0007604684864423801,0.00035994505991208237,-0.0009136472420130923,0.00032580901818091027
KDM1B,0.011363930473329712,0.00035119794070881405,-0.0005103780026202308,0.00041395949873691644
TVP23A,0.00453071217979327,0.00034908378331832744,0.0031566613481603875,0.0002983642116560214
ATG16L2,0.0016473067864636302,0.00028054985861328816,0.002519581913308218,0.00033292276508004417
TMEM223,-0.0002454084167018794,0.0006277503349915651,0.003015729514757139,0.00022175650008424727
CDCA4,-0.012489445225997476,0.00031851509072362236,-0.004733809740686852,0.0003117846596609138
RIC8A,0.0014586785981274906,0.0004224700717301091,0.003684538807464985,0.0003899625530232723
ATG9B,-0.002169630940212821,0.0009078557110257427,-0.0009280520827568701,0.0002505996264862455
SRY,0.0011356864988646153,0.000818429363888311,0.000693677188214387,0.0002506974542712087
LILRA5,0.0006025941714369982,0.00021787251641151262,-0.00044717136388501436,0.00025396786986100356
ZFP62,-0.0007480299308740104,0.00045565165773472314,-0.0036764572280785016,0.00030183549871453964
ZNF460,-0.005162781887933496,0.0001974862944644969,0.0012610327852945913,0.0003851546729625238
AGAP9,-0.0015288994898007583,0.0003229911756115464,-0.0008347108007338222,0.00036988380203239264
SP5,-0.007887467548185813,0.0003395607788645302,0.005183197001320818,0.0005556113866073344
DNAJC9,-0.006129895227938278,0.00030449722412775274,0.0006653990740904576,0.00014228994910731561
BBIP1,-0.00024738272579102893,0.0003931820408520768,-0.005805432921404634,0.00020804690583140642
ZNF705D,0.004013290751396437,0.0006073575659227959,-0.003101267114039504,0.00011152868018564485
SPON1,4.668959756996915e-05,0.00010441957021665074,-0.0002893689894726915,0.000297914093468503
RBM5,0.004497222291889305,0.0004663817307565904,0.0008790935366709173,0.00011491244967869398
RECQL,-0.002666100733588225,0.0008187677280024823,0.004016226672958818,0.00024312236726448423
MPO,-0.0021293626792978347,0.0003911808194478614,5.8784942574612943e-05,0.0002107434027774715
ZNF582,-0.003995608038084829,0.000548349337250235,-0.0005008848191534249,0.00038026128591479456
BICRA,0.001145218433175985,0.000303055410681614,-0.0013687198016510177,0.00023099301076524064
NDST1,0.008902650825907568,0.00016854707939990702,0.0032707605694386787,0.00031090898243469196
SMAP2,0.0008269532185427433,0.00044247128968839984,0.0020993634545986364,0.00014712574391949576
RBM27,0.0014234091897742686,0.0003794593606970742,-0.0028134233394725796,0.0004605306547460013
RGS17,-0.006580708458869142,0.0003928295339679468,-0.0020234758679609096,0.00032286169319397534
MAST3,-0.0007501601622752881,0.0002829779958037925,0.00043833784167966755,0.0003622537850299365
MAPK3,0.005291663597398455,7.37997682530818e-05,-0.0005724697314512075,0.00016990239039371338
EEF1D,0.0018211460965591516,0.000383487140957098,-0.0022302549229363177,0.0002229169729862184
LIMK1,-0.003749533126416719,0.00025943183554314,0.0011761210241118167,0.0002876237438747322
CCND1,0.00707330583554606,0.0004299490821005057,-0.0008710669652928834,0.00028660414410745555
PITPNM1,0.00033375925260791786,0.0005097741196568468,-0.0011074264982332016,0.00025626091802162537
C12orf57,0.00533031948241253,0.00036092398106467993,-0.00247355260602191,0.00023899311218700064
ACVR1,-0.00101621625126043,0.00024146223660138794,-0.00023473182907470007,0.00022872969830161347
SOCS2,0.004435108202690196,0.00029155227360760585,0.004197971430638536,0.00029490107076289405
NAGK,-0.005508742519203998,0.00031107274512325516,-0.0033458144652694054,0.00021511861578219665
COX7B,0.0006055799921565958,0.00023269270084274373,-0.00020589447782318513,0.0001991049174029155
LPIN1,-0.0024010074675210264,0.00032673412438611417,0.0004388651603043633,0.00020285836934756126
TBRG4,-0.0014005225009602433,0.00044091099374913786,-0.002519584633826051,0.0003367235676836288
SECISBP2L,0.0010388207427555474,0.00037677558636205395,0.00039499944638591493,0.0003939813905440785
