gene,breadth_max_de,ctx_specific_de,ctx_specific_eff,max_abs_effect,passes_gate,de_Rest,de_Stim8hr,de_Stim48hr,eff_Rest,eff_Stim8hr,eff_Stim48hr,loeuf,pli,druggability_tractability,n_concept_modules,stimulation_gated
TSC1,1676.0,1329.0,2.046512351752269,9.057551458857024,True,1676.0,347.0,1199.0,-9.057551458857024,-8.364643948878227,-7.011039107104755,,,,0,False
TSFM,367.0,366.0,7.636626667728939,20.65495808330517,True,1.0,4.0,367.0,-13.018331415576233,-20.65495808330517,-12.760784811772895,,,,0,False
TSPYL1,50.0,48.0,1.8148611874807887,11.367200906551652,True,2.0,7.0,50.0,-9.552339719070863,-11.367200906551652,-10.869880491999552,,,,0,False
TSPYL5,2233.0,434.0,0.6997191103545612,2.499216483236629,True,1799.0,2233.0,1594.0,-1.941009865679484,-2.499216483236629,-1.2412907553249228,,,,0,False
TTC39C,333.0,331.0,2.342245263813707,11.907132555419407,True,333.0,4.0,2.0,-9.5648872916057,-11.907132555419407,-10.958615573793216,,,,0,False
TTC5,231.0,145.0,5.027208562745429,14.441100992013316,True,170.0,231.0,25.0,-9.413892429267888,-14.441100992013316,-8.649076983693545,,,,0,False
TTC7A,110.0,106.0,1.5660722429043794,10.261776516172327,True,4.0,110.0,2.0,-8.695704273267948,-8.384073952004748,-10.261776516172327,,,,0,False
TWF1,234.0,233.0,3.4682669797895818,9.532686614461298,True,234.0,117.0,1.0,-6.064419634671716,-9.532686614461298,-7.163645260703166,,,,0,False
TWNK,802.0,570.0,8.25606674794307,13.822635986898309,True,232.0,219.0,802.0,-5.566569238955238,-13.822635986898309,-3.7441615686853233,,,,0,False
TXNIP,57.0,35.0,2.5413843604322146,12.207171400184,True,22.0,48.0,57.0,-11.665119903206122,-9.123735542773908,-12.207171400184,,,,0,False
TXNL1,201.0,170.0,8.46771093018545,29.29548576484829,True,173.0,201.0,3.0,-20.82777483466284,-29.29548576484829,-25.45056300574799,,,,0,False
TYK2,54.0,20.0,4.8181090943718985,22.687865811643093,True,34.0,29.0,54.0,-17.869756717271194,-16.106369970910855,-22.687865811643093,,,,0,False
U2SURP,68.0,58.0,1.9738892033001976,7.503749060364275,True,68.0,15.0,10.0,-5.529859857064078,-7.503749060364275,-5.1338469754979,,,,0,False
UBAC1,58.0,36.0,2.958149716339573,18.76170461254268,True,22.0,58.0,22.0,-15.803554896203106,-18.76170461254268,-17.633799517128548,,,,0,False
UBC,1272.0,1223.0,2.4585322418280917,6.457052703358629,True,1272.0,373.0,49.0,-6.457052703358629,-5.8163685029527326,-3.9985204615305374,,,,0,False
UBE2E1,156.0,96.0,6.453548498638053,22.49533062400869,True,60.0,27.0,156.0,-16.041782125370638,-21.28000891949065,-22.49533062400869,,,,0,False
UBE2E2,1524.0,1520.0,4.569367421989551,6.418008827445125,True,4.0,1524.0,128.0,-1.848641405455575,-6.418008827445125,-3.657784636895295,0.4786828092559536,0.9869808341742088,,0,True
UBE2F,102.0,94.0,1.569510752974466,10.374550462793412,True,8.0,102.0,27.0,-8.805039709818946,-10.374550462793412,-9.01177400974446,,,,0,False
UBE2G2,245.0,115.0,6.2630821326338815,18.582837384862373,True,130.0,245.0,74.0,-12.319755252228491,-18.582837384862373,-11.658580609578802,,,,0,False
UBE2H,237.0,229.0,1.8731058278690185,7.17979247180076,True,237.0,191.0,8.0,-6.377333604621241,-4.504227776752223,-7.17979247180076,,,,0,False
UBE2I,734.0,296.0,3.3220729059235694,21.673068049374777,True,438.0,730.0,734.0,-18.350995143451208,-21.673068049374777,-16.617900732240944,,,,0,False
UBE2J1,53.0,51.0,2.2083934516624666,20.04262542895799,True,2.0,14.0,53.0,-17.834231977295524,-18.16493181979581,-20.04262542895799,,,,0,False
UBE2L3,2874.0,969.0,6.447309916456195,38.45562975055992,True,1905.0,2874.0,1071.0,-34.598924773200416,-38.45562975055992,-28.15161485674422,0.266852087256841,0.9990778906806628,,0,False
UBE2V2,1444.0,1401.0,7.6150309124140625,12.652818211980303,True,43.0,32.0,1444.0,-5.037787299566241,-11.110598758145173,-12.652818211980303,,,,0,True
UBIAD1,154.0,150.0,3.0581954749265208,10.637675531450938,True,4.0,90.0,154.0,-7.579480056524417,-10.637675531450938,-5.849305529889181,,,,0,False
UBL3,75.0,67.0,3.097222067825255,14.505911637880692,True,75.0,8.0,10.0,-14.505911637880692,-12.426416929289584,-11.408689570055436,,,,0,False
UBL7,296.0,295.0,3.1754244044840156,19.178064570821387,True,1.0,296.0,1.0,-16.002640166337372,-14.215363930366983,-19.178064570821387,,,,0,False
UBR4,1209.0,699.0,0.6607056387369319,15.357674095374453,True,1209.0,585.0,510.0,-14.741472665055888,-15.357674095374453,-14.080767026318956,,,,0,False
UBR5,1706.0,509.0,4.77491421949988,28.131774905049184,True,1197.0,1706.0,1303.0,-23.356860685549304,-25.88281167179318,-28.131774905049184,,,,0,False
UBXN1,4440.0,3900.0,0.5139174966297055,7.25498857610862,True,4440.0,3444.0,540.0,-6.741071079478915,-6.792549085997379,-7.25498857610862,0.7192906263671383,0.0043143101729293,2.0,0,False
UBXN6,162.0,135.0,1.949031281399076,16.731689958313776,True,27.0,21.0,162.0,-15.35429176389596,-16.731689958313776,-13.405260482496884,,,,0,False
UFC1,123.0,112.0,3.231830352459001,19.08702584598323,True,123.0,31.0,11.0,-19.08702584598323,-15.85519549352423,-18.93967556164714,,,,0,False
UFL1,1321.0,671.0,0.3292223749371654,6.951708815400608,True,650.0,1321.0,734.0,-6.784880876316569,-6.4556585013794034,-6.951708815400608,,,,0,False
UFM1,2279.0,609.0,7.70751804952863,32.61166047102845,True,1670.0,2279.0,1385.0,-24.90414242149982,-32.61166047102845,-27.14241843939722,1.0211132528084477,0.0165244005244548,,0,False
UGDH,966.0,954.0,4.567639770539979,10.696010083105085,True,966.0,194.0,12.0,-6.128370312565106,-9.350648242309404,-10.696010083105085,,,,0,False
UGGT1,52.0,34.0,4.941324795239723,22.26774613110281,True,52.0,22.0,18.0,-17.32642133586309,-22.26774613110281,-17.083588089685836,,,,0,False
ULK4,98.0,59.0,3.0673720240995106,11.399849167212103,True,39.0,98.0,3.0,-11.399849167212103,-8.332477143112593,-8.477261548194067,,,,0,False
UQCC1,153.0,,,13.70820652042567,True,3.0,153.0,,-10.318400805346212,-13.70820652042567,,,,,0,False
UQCRB,579.0,219.0,3.348139282698531,13.66579284546382,True,360.0,440.0,579.0,-13.66579284546382,-10.83508944467314,-10.317653562765289,,,,0,False
UQCRQ,267.0,106.0,5.594796316939586,10.4673350537429,True,267.0,208.0,161.0,-8.177698422130089,-10.4673350537429,-2.582902105190503,,,,0,False
URM1,438.0,378.0,4.312856464372475,12.230295854077614,True,431.0,438.0,53.0,-7.917439389705139,-12.230295854077614,-8.20375391908847,,,,0,False
USF2,99.0,55.0,6.40121942508323,22.790014164558315,True,44.0,99.0,25.0,-16.388794739475085,-20.06852994219219,-22.790014164558315,,,,0,False
USP10,119.0,38.0,6.4713094867081615,19.218349544622573,True,112.0,119.0,74.0,-12.747040057914411,-19.218349544622573,-13.904399474817492,,,,0,False
USP13,797.0,795.0,3.9433034711985218,9.404450903453531,True,797.0,2.0,2.0,-5.46114743225501,-9.404450903453531,-9.301918849888049,,,,0,False
USP22,2381.0,598.0,3.0392405931075963,25.840992081721925,True,1783.0,2381.0,1849.0,-22.80175148861433,-25.18999757044618,-25.840992081721925,0.461151726275716,0.9982519239682268,,0,False
USP24,149.0,144.0,4.655123414690786,17.967388509697386,True,5.0,3.0,149.0,-13.3122650950066,-17.967388509697386,-15.160926135017997,,,,0,False
USP28,221.0,183.0,15.31771821355312,31.42489531802875,True,38.0,19.0,221.0,-16.10717710447563,-13.838985759315976,-31.42489531802875,,,,0,False
USP4,76.0,63.0,1.7413946191402552,12.242534581117887,True,13.0,18.0,76.0,-10.501139961977632,-12.242534581117887,-11.948512051597936,,,,0,False
UXS1,172.0,161.0,5.155370282222803,19.509875680806648,True,172.0,28.0,11.0,-14.354505398583845,-19.509875680806648,-10.156564437946807,,,,0,False
VARS2,1147.0,1093.0,4.22617453035167,9.7362527455745,True,54.0,784.0,1147.0,-5.510078215222831,-9.7362527455745,-5.245001222852994,,,,0,False
VAV1,4898.0,4828.0,4.776579294623865,15.63560163562742,True,70.0,4898.0,3575.0,-15.63560163562742,-15.097187610756944,-10.859022341003556,0.3444029706478581,0.9999999998734816,5.0,1,False
VBP1,52.0,41.0,5.001140788320242,21.236540509586085,True,11.0,14.0,52.0,-16.235399721265843,-16.34217634003364,-21.236540509586085,,,,0,False
VHL,334.0,94.0,1.961776349634224,21.801265699700664,True,240.0,217.0,334.0,-19.83948935006644,-21.801265699700664,-20.763652616255264,,,,0,False
VPS13A,84.0,83.0,0.8566764185089468,14.123353074855885,True,1.0,1.0,84.0,-14.123353074855885,-13.266676656346938,-13.724844824446336,,,,0,False
VPS29,460.0,183.0,1.1576842266228802,3.4323934180614484,True,277.0,460.0,300.0,-3.4323934180614484,-2.7155292853747484,-2.274709191438568,,,,0,False
VPS4A,50.0,49.0,1.5902788209694627,20.484652283188304,True,1.0,5.0,50.0,-18.89437346221884,-20.484652283188304,-19.24854601557046,,,,0,False
VPS8,537.0,535.0,4.514372115856688,14.472067461996756,True,2.0,4.0,537.0,-14.472067461996756,-9.957695346140069,-11.39462947246907,,,,0,True
WAC,2476.0,1311.0,1.030131286566439,7.912762706010021,True,1165.0,2476.0,1669.0,-6.882631419443582,-7.912762706010021,-6.854023720272841,,,,0,False
WARS2,939.0,880.0,4.441839358245796,12.685558606627392,True,59.0,68.0,939.0,-8.243719248381597,-12.685558606627392,-7.33925835375094,,,,0,False
WAS,495.0,462.0,6.41913576438451,26.16958843161823,True,33.0,495.0,44.0,-26.16958843161823,-19.75045266723372,-23.91184369917245,,,,0,False
WASF2,723.0,681.0,5.699933238957119,26.3161302529902,True,723.0,42.0,169.0,-26.3161302529902,-20.61619701403308,-20.67340736677957,,,,0,False
WASHC4,64.0,61.0,3.196373336594135,23.40371655940276,True,64.0,7.0,3.0,-20.207343222808625,-19.388051596420148,-23.40371655940276,,,,0,False
WASL,50.0,12.0,0.4771407989521226,11.272647607424442,True,38.0,50.0,31.0,-10.79550680847232,-11.205432820397416,-11.272647607424442,,,,0,False
WBP4,203.0,101.0,1.9058676026027452,9.594524744448645,True,142.0,203.0,41.0,-7.6886571418458995,-9.594524744448645,-9.01552430437264,,,,0,False
WDFY1,55.0,49.0,0.3302208280104839,10.542170060271667,True,6.0,20.0,55.0,-10.53413709627838,-10.542170060271667,-10.203916268267896,,,,0,False
WDR54,166.0,156.0,13.36136538321733,31.34257387334829,True,10.0,103.0,166.0,-17.98120849013096,-11.332800335164752,-31.34257387334829,,,,0,False
WDR59,1287.0,740.0,3.269404382071029,9.754863276755612,True,547.0,958.0,1287.0,-6.485458894684584,-9.754863276755612,-8.383111657108131,,,,0,False
WDR82,1792.0,539.0,3.906187488168733,20.873010958667248,True,1253.0,1792.0,1563.0,-18.74731208425747,-20.873010958667248,-14.841124596088736,,,,0,False
WIZ,653.0,421.0,6.833643144737875,20.716349288489024,True,232.0,653.0,313.0,-13.882706143751149,-20.716349288489024,-10.517760345331128,,,,0,False
WNK1,377.0,233.0,3.5596377224797617,19.935042867733213,True,332.0,377.0,99.0,-17.545526920051678,-19.935042867733213,-13.985889197571916,,,,0,False
WRN,58.0,46.0,7.645437831159469,23.810426731411763,True,58.0,31.0,12.0,-16.164988900252293,-23.810426731411763,-15.89921831873746,,,,0,False
XBP1,492.0,312.0,7.013033929295414,24.76134340633312,True,180.0,238.0,492.0,-17.748309477037704,-21.359689012211213,-24.76134340633312,,,,0,False
XPR1,814.0,541.0,2.2700938296705804,13.26430348082514,True,273.0,814.0,95.0,-10.99420965115456,-13.26430348082514,-10.859582815025831,,,,0,False
XRN1,448.0,372.0,1.8038649610718045,10.957169464634106,True,76.0,448.0,100.0,-9.153304503562302,-10.555965922319585,-10.957169464634106,,,,0,False
YEATS2,698.0,186.0,0.8852938744029819,6.608798576433839,True,512.0,505.0,698.0,-6.502012501050489,-6.608798576433839,-5.616718626647507,,,,0,False
YIPF1,92.0,82.0,2.8050113483991836,19.83688631673368,True,10.0,92.0,36.0,-17.104007257202827,-14.298995908803644,-19.83688631673368,,,,0,False
YIPF3,187.0,184.0,3.1095632036646457,16.089427265467982,True,3.0,28.0,187.0,-16.089427265467982,-14.51874930221924,-12.979864061803337,,,,0,False
YME1L1,81.0,66.0,4.064540491289359,12.877452936372258,True,15.0,15.0,81.0,-8.8129124450829,-12.877452936372258,-12.290363288502371,,,,0,False
YPEL2,126.0,104.0,1.8748834051067975,9.477720152641336,True,22.0,126.0,31.0,-8.65372338285811,-6.778839977751313,-9.477720152641336,,,,0,False
YPEL5,57.0,53.0,3.6925487131062544,12.213014852769026,True,57.0,38.0,4.0,-11.529089128322514,-7.83654041521626,-12.213014852769026,,,,0,False
YTHDF2,2618.0,1716.0,4.892388541286881,27.67402235360341,True,902.0,1484.0,2618.0,-26.707982717614687,-27.67402235360341,-21.815594176327807,,,,0,False
YY1,961.0,451.0,4.022069676261559,14.912388623082444,True,510.0,961.0,474.0,-10.965538152307898,-14.912388623082444,-6.943468476046339,,,,0,False
ZBTB33,56.0,39.0,0.8889402046372332,11.616163113416624,True,17.0,15.0,56.0,-10.72722290877939,-11.616163113416624,-10.48467175332027,,,,0,False
ZBTB39,259.0,129.0,3.9821815324817336,7.977099686313591,True,130.0,259.0,86.0,-3.994918153831857,-7.977099686313591,-1.959482058162389,,,,0,False
ZBTB7A,543.0,497.0,4.590523701420748,9.691441830183363,True,543.0,221.0,46.0,-9.691441830183363,-6.419756333688941,-5.100918128762615,,,,0,False
ZBTB9,1117.0,1117.0,2.7059597351585936,7.327494528440218,True,1117.0,3.0,0.0,-4.621534793281625,-7.327494528440218,-2.4982867349356885,,,,0,False
ZC3H10,381.0,58.0,1.3844844448220217,11.371514768222836,True,381.0,323.0,360.0,-9.987030323400814,-11.371514768222836,-9.241659409470405,,,,0,False
ZC3H12A,796.0,615.0,3.8938405703431176,7.238053867525023,True,181.0,261.0,796.0,-6.122543931790236,-7.238053867525023,-2.228703361447119,,,,0,False
ZC3H14,67.0,66.0,5.18905984902128,10.870561038788043,True,1.0,26.0,67.0,-5.681501189766763,-10.870561038788043,-8.512968800227728,,,,0,False
ZC3H4,277.0,141.0,6.411661420636017,10.671269807522371,True,136.0,277.0,37.0,-10.671269807522371,-9.057831561040478,-4.259608386886354,,,,0,False
ZC3HC1,101.0,42.0,0.9851635840919508,5.804530836330054,True,59.0,25.0,101.0,-4.819367252238103,-5.804530836330054,-3.9751212334433497,,,,0,False
ZCCHC8,128.0,86.0,1.716407154276494,8.429391631014173,True,42.0,119.0,128.0,-8.429391631014173,-7.119795307819605,-6.712984476737679,,,,0,False
ZDHHC12,138.0,135.0,4.640840557067685,8.553946802688422,True,138.0,8.0,3.0,-8.553946802688422,-4.700776833309566,-3.9131062456207375,,,,0,False
ZEB1,416.0,163.0,3.869504517318509,15.778813725195413,True,253.0,216.0,416.0,-11.909309207876904,-15.778813725195413,-15.701444962041569,,,,0,False
ZFAT,94.0,49.0,1.6425218107425872,6.518661115276294,True,45.0,94.0,31.0,-5.922860176453248,-6.518661115276294,-4.28033836571066,,,,0,False
ZFP82,55.0,42.0,1.2039499909029638,7.327491843709193,True,13.0,55.0,12.0,-6.1235418528062295,-7.327491843709193,-6.684311524923164,,,,0,False
ZHX3,127.0,124.0,0.3974994234177531,5.805464387534264,True,127.0,3.0,120.0,-5.805464387534264,-5.730653553188239,-5.407964964116511,,,,0,False
ZMAT1,243.0,53.0,1.7097291641272478,3.504959915104679,True,190.0,170.0,243.0,-3.504959915104679,-1.7952307509774312,-2.8236972580142514,,,,0,False
ZMYM2,2178.0,2003.0,9.710393546655872,22.799013539170723,True,2178.0,305.0,175.0,-13.08861999251485,-18.29199677801317,-22.799013539170723,0.4298169675674165,0.9999929398943758,,0,False
ZMYND19,144.0,120.0,4.481512265544043,9.183602336631644,True,24.0,144.0,28.0,-4.702090071087601,-9.183602336631644,-4.2978046996759725,,,,0,False
ZMYND8,55.0,15.0,1.8899572173877957,18.16754928161754,True,52.0,55.0,37.0,-16.277592064229744,-14.43937348243782,-18.16754928161754,,,,0,False
ZNF148,1355.0,862.0,5.327935013044712,18.32829741335108,True,1355.0,595.0,493.0,-17.715670164586584,-18.32829741335108,-12.387735151541872,,,,0,False
ZNF18,128.0,125.0,2.9500641155999814,9.434635016661076,True,128.0,4.0,3.0,-6.484570901061095,-8.093413745229542,-9.434635016661076,,,,0,False
ZNF200,57.0,47.0,0.7172905059317873,11.961091596309572,True,10.0,54.0,57.0,-11.961091596309572,-11.487172442369763,-11.243801090377785,,,,0,False
ZNF221,663.0,663.0,0.7089435992891844,2.36480125211153,True,663.0,0.0,0.0,-1.6558576528223454,-1.6965989985268388,-2.36480125211153,,,,0,False
ZNF254,78.0,77.0,0.8097396499026375,3.869058120271936,True,78.0,1.0,2.0,-3.869058120271936,-3.0593184703692984,-3.860561721745213,,,,0,False
ZNF274,152.0,6.0,1.7471898473845735,7.883830443837046,True,146.0,152.0,144.0,-6.136640596452472,-7.668669453002058,-7.883830443837046,,,,0,False
ZNF280D,146.0,80.0,0.6787184002020439,16.84676101378061,True,66.0,146.0,130.0,-16.521231518624877,-16.84676101378061,-15.842513118422833,,,,0,False
ZNF304,814.0,813.0,0.8624128648599276,7.859362534202474,True,814.0,1.0,1.0,-7.285450398954696,-7.859362534202474,-6.423037534094768,,,,0,False
ZNF330,125.0,121.0,7.287721862936966,24.32036726649784,True,4.0,2.0,125.0,-17.032645403560874,-24.32036726649784,-24.311715575315947,,,,0,False
ZNF35,110.0,110.0,1.3584167179306124,3.9569150916262217,True,110.0,0.0,0.0,-2.5984983736956093,-3.9569150916262217,-3.3843785731157108,,,,0,False
ZNF384,73.0,37.0,4.136472648704306,20.522631701062995,True,73.0,36.0,70.0,-16.38615905235869,-20.522631701062995,-18.683628039338533,,,,0,False
ZNF470,355.0,354.0,2.269833491844472,6.231966201656898,True,355.0,25.0,1.0,-3.962132709812426,-5.351173312705609,-6.231966201656898,,,,0,False
ZNF507,72.0,56.0,3.5336093826423145,16.034008699301584,True,16.0,37.0,72.0,-12.50039931665927,-16.034008699301584,-12.271524737227187,,,,0,False
ZNF512B,493.0,491.0,3.616705323527013,11.926291039162503,True,493.0,2.0,3.0,-8.30958571563549,-11.926291039162503,-9.777558848159105,,,,0,False
ZNF554,659.0,293.0,1.876127847869833,4.381662703062443,True,512.0,219.0,659.0,-4.381662703062443,-3.2749419050943183,-2.50553485519261,,,,0,False
ZNF589,53.0,40.0,1.8082876946238748,13.549025239923322,True,53.0,14.0,13.0,-11.740737545299448,-13.549025239923322,-13.242174576855689,,,,0,False
ZNF613,1621.0,832.0,0.2617550599009837,7.954915972648296,True,789.0,1621.0,676.0,-7.954915972648296,-7.779799912952401,-7.693160912747312,,,,0,False
ZNF622,68.0,64.0,2.1721446761066243,11.914774474952976,True,4.0,22.0,68.0,-9.742629798846352,-11.914774474952976,-9.356189032054262,,,,0,False
ZNF627,54.0,53.0,3.3511515014827475,9.22866212841645,True,54.0,3.0,1.0,-5.877510626933703,-6.637742885387965,-9.22866212841645,,,,0,False
ZNF641,766.0,708.0,5.656587388589471,12.278255098644731,True,58.0,96.0,766.0,-12.278255098644731,-7.825804345469685,-6.62166771005526,,,,0,False
ZNF644,444.0,156.0,3.678080013999665,29.70711410298927,True,431.0,275.0,444.0,-26.029034088989604,-29.70711410298927,-28.406103093526777,,,,0,False
ZNF649,1174.0,1069.0,1.4389783933838034,6.934651419355448,True,105.0,281.0,1174.0,-5.495673025971644,-6.934651419355448,-6.165889161322197,,,,0,False
ZNF653,121.0,119.0,1.587910093899512,6.416390240515695,True,121.0,5.0,2.0,-6.416390240515695,-5.688062610274587,-4.828480146616183,,,,0,False
ZNF655,68.0,49.0,1.403535544844022,15.700012743412586,True,19.0,36.0,68.0,-14.296477198568564,-15.700012743412586,-15.663743784255638,,,,0,False
ZNF70,687.0,683.0,2.4714499285483873,8.162684151879528,True,687.0,19.0,4.0,-5.691234223331141,-8.162684151879528,-6.086177328863508,,,,0,False
ZNF785,248.0,238.0,1.1637897527265857,5.881186469735215,True,10.0,6.0,248.0,-4.717396717008629,-5.881186469735215,-5.546542098335747,,,,0,False
ZNF790,277.0,276.0,0.6747750900061993,4.775916251145567,True,1.0,277.0,2.0,-4.101141161139368,-4.258542415856351,-4.775916251145567,,,,0,False
ZNF837,758.0,758.0,0.3779353366909088,1.1697394968124637,True,0.0,0.0,758.0,-1.1697394968124637,-1.0599149283319882,-0.7918041601215549,,,,0,True
ZNF92,342.0,220.0,2.208099793069408,15.334362517696922,True,122.0,342.0,245.0,-15.334362517696922,-13.126262724627514,-15.007312481982034,,,,0,False
ZRANB2,172.0,133.0,2.3129105045861476,16.846597974775676,True,39.0,130.0,172.0,-14.533687470189529,-16.846597974775676,-16.510217381480818,,,,0,False
ZRSR2,424.0,263.0,0.8051835020237883,6.015884054538225,True,291.0,424.0,28.0,-5.210700552514437,-6.015884054538225,-4.838662258081114,,,,0,False
ZSCAN2,197.0,194.0,1.4565935101265612,7.462230282246312,True,197.0,28.0,3.0,-6.00563677211975,-7.462230282246312,-7.390824826296719,,,,0,False
ZSCAN25,155.0,153.0,1.6719325377301066,6.401660775732516,True,155.0,4.0,2.0,-4.7297282380024095,-6.117577120976282,-6.401660775732516,,,,0,False
ZSWIM4,472.0,453.0,1.5291591801290432,5.93574746425644,True,472.0,19.0,19.0,-4.4065882841273964,-4.384355035723157,-5.93574746425644,,,,0,False
