flagship,direction,pathway_name,overlap,query_size,p_value,fdr,expression_artifact_flag,pathway_size_bg
VAV1,up,Toll Like Receptor 2 (TLR2) Cascade,42,3702,0.0076112268936257,0.0810913295414532,False,85
VAV1,up,Toll Like Receptor 4 (TLR4) Cascade,52,3702,0.0078436272739651,0.0810913295414532,False,109
VAV1,up,Toll Like Receptor TLR1:TLR2 Cascade,42,3702,0.0076112268936257,0.0810913295414532,False,85
VAV1,up,Toll Like Receptor TLR6:TLR2 Cascade,42,3702,0.0076112268936257,0.0810913295414532,False,85
VAV1,up,Transport to the Golgi and subsequent modification,63,3702,0.0083273461020119,0.0838005082417663,False,136
VAV1,up,Cargo recognition for clathrin-mediated endocytosis,35,3702,0.0085633776858036,0.0850985657526734,False,69
VAV1,up,MITF-M-dependent gene expression,38,3702,0.0085121350635745,0.0850985657526734,False,76
VAV1,up,Bacterial Infection Pathways,31,3702,0.0093010470954506,0.0906566693077863,False,60
VAV1,up,DDX58/IFIH1-mediated induction of interferon-alpha/beta,31,3702,0.0093010470954506,0.0906566693077863,False,60
VAV1,up,Negative regulators of DDX58/IFIH1 signaling,19,3702,0.0093507507965263,0.0906566693077863,False,33
VAV1,up,Transcriptional regulation of granulopoiesis,19,3702,0.0093507507965263,0.0906566693077863,False,33
VAV1,up,Metabolism of steroids,45,3702,0.0094181067056909,0.0907563009821127,False,93
VAV1,up,Toll-like Receptor Cascades,59,3702,0.0097025976931162,0.0929345200726195,False,127
VAV1,up,Glycosphingolipid transport,6,3702,0.0105720712394522,0.1000571028019589,False,7
VAV1,up,Nef mediated downregulation of MHC class I complex cell surface expression,6,3702,0.0105720712394522,0.1000571028019589,False,7
VAV1,up,DAG and IP3 signaling,17,3702,0.0108502422891912,0.1003016583710122,False,29
VAV1,up,Regulation of TP53 Activity through Acetylation,17,3702,0.0108502422891912,0.1003016583710122,False,29
VAV1,up,Senescence-Associated Secretory Phenotype (SASP),26,3702,0.0107934442278953,0.1003016583710122,False,49
VAV1,up,Signaling by high-kinase activity BRAF mutants,17,3702,0.0108502422891912,0.1003016583710122,False,29
VAV1,up,Neuronal System,70,3702,0.0114950408127947,0.1056480629615238,False,155
VAV1,up,Potential therapeutics for SARS,40,3702,0.011782686428651,0.107669375985949,False,82
VAV1,up,Beta-oxidation of very long chain fatty acids,7,3702,0.0133291036353731,0.1094770697098123,False,9
VAV1,up,Ca-dependent events,15,3702,0.012439886321616,0.1094770697098123,False,25
VAV1,up,CaM pathway,14,3702,0.013232002559807,0.1094770697098123,False,23
VAV1,up,Calmodulin induced events,14,3702,0.013232002559807,0.1094770697098123,False,23
VAV1,up,Cholesterol biosynthesis via desmosterol (Bloch pathway),7,3702,0.0133291036353731,0.1094770697098123,False,9
VAV1,up,G alpha (q) signalling events,42,3702,0.0124312539155409,0.1094770697098123,False,87
VAV1,up,G-protein beta:gamma signalling,14,3702,0.013232002559807,0.1094770697098123,False,23
VAV1,up,Loss of Nlp from mitotic centrosomes,31,3702,0.0124912225204742,0.1094770697098123,True,61
VAV1,up,Loss of proteins required for interphase microtubule organization from the centrosome,31,3702,0.0124912225204742,0.1094770697098123,False,61
VAV1,up,NOTCH4 Activation and Transmission of Signal to the Nucleus,7,3702,0.0133291036353731,0.1094770697098123,False,9
VAV1,up,OAS antiviral response,7,3702,0.0133291036353731,0.1094770697098123,False,9
VAV1,up,PI5P Regulates TP53 Acetylation,7,3702,0.0133291036353731,0.1094770697098123,False,9
VAV1,up,Pexophagy,7,3702,0.0133291036353731,0.1094770697098123,False,9
VAV1,up,Plasma lipoprotein clearance,15,3702,0.012439886321616,0.1094770697098123,False,25
VAV1,up,Pre-NOTCH Transcription and Translation,20,3702,0.0129652432888643,0.1094770697098123,True,36
VAV1,up,RUNX3 regulates p14-ARF,7,3702,0.0133291036353731,0.1094770697098123,False,9
VAV1,up,Retrograde neurotrophin signalling,7,3702,0.0133291036353731,0.1094770697098123,False,9
VAV1,up,Signaling by CSF1 (M-CSF) in myeloid cells,15,3702,0.012439886321616,0.1094770697098123,False,25
VAV1,up,Sphingolipid metabolism,36,3702,0.0133575795746563,0.1094770697098123,False,73
VAV1,up,Trafficking of GluR2-containing AMPA receptors,7,3702,0.0133291036353731,0.1094770697098123,False,9
VAV1,up,Anti-inflammatory response favouring Leishmania parasite infection,27,3702,0.0135547084751921,0.109959114671202,False,52
VAV1,up,Leishmania parasite growth and survival,27,3702,0.0135547084751921,0.109959114671202,False,52
VAV1,up,Autophagy,57,3702,0.014023224093998,0.1120448558264165,False,124
VAV1,up,"CHD6, CHD7, CHD8, CHD9 subfamily",13,3702,0.0139873451599408,0.1120448558264165,False,21
VAV1,up,Inhibition of DNA recombination at telomere,13,3702,0.0139873451599408,0.1120448558264165,False,21
VAV1,up,AURKA Activation by TPX2,32,3702,0.0150073828162679,0.1125600431521921,False,64
VAV1,up,CD209 (DC-SIGN) signaling,11,3702,0.015199550500359,0.1125600431521921,False,17
VAV1,up,Constitutive Signaling by Ligand-Responsive EGFR Cancer Variants,10,3702,0.0155035531134151,0.1125600431521921,False,15
VAV1,up,Diseases of programmed cell death,26,3702,0.0149028941767553,0.1125600431521921,False,50
VAV1,up,Formation of Senescence-Associated Heterochromatin Foci (SAHF),10,3702,0.0155035531134151,0.1125600431521921,False,15
VAV1,up,Ion channel transport,43,3702,0.0142676118374178,0.1125600431521921,False,90
VAV1,up,MECP2 regulates neuronal receptors and channels,8,3702,0.0148142668877104,0.1125600431521921,False,11
VAV1,up,Maturation of nucleoprotein_9694631,9,3702,0.015441450540641,0.1125600431521921,False,13
VAV1,up,NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10,8,3702,0.0148142668877104,0.1125600431521921,False,11
VAV1,up,Ovarian tumor domain proteases,18,3702,0.0153924923159545,0.1125600431521921,False,32
VAV1,up,Pre-NOTCH Expression and Processing,26,3702,0.0149028941767553,0.1125600431521921,False,50
VAV1,up,Processing of antigen in germinal center B cells,29,3702,0.0151130213138256,0.1125600431521921,True,57
VAV1,up,RHO GTPases Activate ROCKs,11,3702,0.015199550500359,0.1125600431521921,False,17
VAV1,up,SHC1 events in ERBB2 signaling,8,3702,0.0148142668877104,0.1125600431521921,False,11
VAV1,up,SLC-mediated transport of inorganic anions,10,3702,0.0155035531134151,0.1125600431521921,False,15
VAV1,up,Signaling by EGFR in Cancer,11,3702,0.015199550500359,0.1125600431521921,False,17
VAV1,up,Signaling by ERBB2 TMD/JMD mutants,8,3702,0.0148142668877104,0.1125600431521921,False,11
VAV1,up,Signaling by ERBB2 in Cancer,10,3702,0.0155035531134151,0.1125600431521921,False,15
VAV1,up,Signaling by Ligand-Responsive EGFR Variants in Cancer,10,3702,0.0155035531134151,0.1125600431521921,False,15
VAV1,up,Transferrin endocytosis and recycling,10,3702,0.0155035531134151,0.1125600431521921,False,15
VAV1,up,RHOA GTPase cycle,49,3702,0.0157347695548322,0.1137194708735603,False,105
VAV1,up,Signalling to ERKs,17,3702,0.0167470762394602,0.1204880145734922,False,30
VAV1,up,Regulation of PLK1 Activity at G2/M Transition,36,3702,0.0171545335685045,0.122863551233884,False,74
VAV1,up,Signaling by MET,24,3702,0.0180313409475336,0.1285642695362263,False,46
VAV1,up,Glycosphingolipid catabolism,16,3702,0.0181967086093329,0.1285900741726192,False,28
VAV1,up,Lysosome Vesicle Biogenesis,16,3702,0.0181967086093329,0.1285900741726192,False,28
VAV1,up,Apoptosis,60,3702,0.0187289591228031,0.1317656858639692,False,133
VAV1,up,PI Metabolism,35,3702,0.0188553339556985,0.1320704008350691,False,72
VAV1,up,Regulation of MECP2 expression and activity,15,3702,0.019738229468997,0.1376481791916901,False,26
VAV1,up,Macroautophagy,53,3702,0.019838754873868,0.1377450665914858,False,116
VAV1,up,ESR-mediated signaling,57,3702,0.0202394111797613,0.1393102327957596,False,126
VAV1,up,Extra-nuclear estrogen signaling,26,3702,0.0201664310671371,0.1393102327957596,False,51
VAV1,up,Transcriptional and post-translational regulation of MITF-M expression and activity,19,3702,0.0206391556899499,0.1414493859785365,True,35
VAV1,up,ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression,14,3702,0.0213631794487089,0.1451600654848174,True,24
VAV1,up,Signaling by NOTCH2,14,3702,0.0213631794487089,0.1451600654848174,False,24
VAV1,up,Amino acids regulate mTORC1,22,3702,0.0218457269259435,0.1478072587755326,False,42
VAV1,up,"Platelet activation, signaling and aggregation",72,3702,0.0220099124952916,0.1482871223199736,False,164
VAV1,up,FLT3 Signaling,18,3702,0.0226425821392684,0.1507904296033315,False,33
VAV1,up,MyD88 dependent cascade initiated on endosome,38,3702,0.0226659828145888,0.1507904296033315,False,80
VAV1,up,Signaling by ERBB2,18,3702,0.0226425821392684,0.1507904296033315,False,33
VAV1,up,Golgi-to-ER retrograde transport,47,3702,0.0229492755503595,0.1514080835065216,False,102
VAV1,up,Signaling by NTRKs,47,3702,0.0229492755503595,0.1514080835065216,False,102
VAV1,up,Signaling by GPCR,111,3702,0.0238213281493771,0.1565120320558249,False,264
VAV1,up,Acetylcholine regulates insulin secretion,5,3702,0.0254781530786245,0.1613954716932791,False,6
VAV1,up,Beta-oxidation of pristanoyl-CoA,5,3702,0.0254781530786245,0.1613954716932791,False,6
VAV1,up,CREB1 phosphorylation through the activation of CaMKII/CaMKK/CaMKIV cascasde,5,3702,0.0254781530786245,0.1613954716932791,False,6
VAV1,up,Defective RIPK1-mediated regulated necrosis,5,3702,0.0254781530786245,0.1613954716932791,False,6
VAV1,up,Factors involved in megakaryocyte development and platelet production,46,3702,0.0250764165849869,0.1613954716932791,False,100
VAV1,up,PTK6 Regulates RTKs and Their Effectors AKT1 and DOK1,5,3702,0.0254781530786245,0.1613954716932791,False,6
VAV1,up,Prevention of phagosomal-lysosomal fusion,5,3702,0.0254781530786245,0.1613954716932791,False,6
VAV1,up,RAF activation,17,3702,0.024837222202389,0.1613954716932791,False,31
VAV1,up,Sensory perception of taste,5,3702,0.0254781530786245,0.1613954716932791,False,6
VAV1,up,EGFR downregulation,11,3702,0.0265019235581478,0.1652772112124757,False,18
VAV1,up,IFIT antiviral response,11,3702,0.0265019235581478,0.1652772112124757,False,18
VAV1,up,Signaling by FLT3 fusion proteins,11,3702,0.0265019235581478,0.1652772112124757,False,18
VAV1,up,Transcriptional Regulation by MECP2,20,3702,0.0265067225529442,0.1652772112124757,False,38
VAV1,up,Post NMDA receptor activation events,23,3702,0.0270133896362186,0.1671256401618198,True,45
VAV1,up,Stimuli-sensing channels,23,3702,0.0270133896362186,0.1671256401618198,False,45
VAV1,up,AKT phosphorylates targets in the cytosol,9,3702,0.029529884562283,0.1674527280442292,False,14
VAV1,up,AKT phosphorylates targets in the nucleus,6,3702,0.0293600359733281,0.1674527280442292,False,8
VAV1,up,Aberrant regulation of mitotic G1/S transition in cancer due to RB1 defects,10,3702,0.028127661624009,0.1674527280442292,True,16
VAV1,up,Acyl chain remodelling of PE,8,3702,0.0304915664314876,0.1674527280442292,False,12
VAV1,up,Axon guidance,104,3702,0.0301529166356966,0.1674527280442292,False,248
VAV1,up,Constitutive Signaling by Overexpressed ERBB2,7,3702,0.0306470087175287,0.1674527280442292,False,10
VAV1,up,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",10,3702,0.028127661624009,0.1674527280442292,False,16
VAV1,up,Disorders of Nervous System Development,8,3702,0.0304915664314876,0.1674527280442292,False,12
VAV1,up,ER to Golgi Anterograde Transport,51,3702,0.028258139544339,0.1674527280442292,False,113
VAV1,up,IRAK4 deficiency (TLR2/4),6,3702,0.0293600359733281,0.1674527280442292,False,8
VAV1,up,InlB-mediated entry of Listeria monocytogenes into host cell,7,3702,0.0306470087175287,0.1674527280442292,False,10
VAV1,up,Integration of energy metabolism,30,3702,0.0303870506814037,0.1674527280442292,False,62
VAV1,up,Interleukin-27 signaling,6,3702,0.0293600359733281,0.1674527280442292,False,8
VAV1,up,Interleukin-6 signaling,7,3702,0.0306470087175287,0.1674527280442292,False,10
VAV1,up,Loss of function of MECP2 in Rett syndrome,8,3702,0.0304915664314876,0.1674527280442292,False,12
VAV1,up,NOTCH3 Activation and Transmission of Signal to the Nucleus,10,3702,0.028127661624009,0.1674527280442292,False,16
VAV1,up,NRIF signals cell death from the nucleus,8,3702,0.0304915664314876,0.1674527280442292,False,12
VAV1,up,Other interleukin signaling,9,3702,0.029529884562283,0.1674527280442292,False,14
VAV1,up,Packaging Of Telomere Ends,8,3702,0.0304915664314876,0.1674527280442292,False,12
VAV1,up,Pervasive developmental disorders,8,3702,0.0304915664314876,0.1674527280442292,False,12
VAV1,up,RHOD GTPase cycle,22,3702,0.0298082440494369,0.1674527280442292,False,43
VAV1,up,RIPK1-mediated regulated necrosis,15,3702,0.0298615615598309,0.1674527280442292,False,27
VAV1,up,Regulation of IFNG signaling,8,3702,0.0304915664314876,0.1674527280442292,False,12
VAV1,up,Regulation of PD-L1(CD274) transcription,22,3702,0.0298082440494369,0.1674527280442292,False,43
VAV1,up,Regulation of necroptotic cell death,15,3702,0.0298615615598309,0.1674527280442292,False,27
VAV1,up,Replacement of protamines by nucleosomes in the male pronucleus,7,3702,0.0306470087175287,0.1674527280442292,False,10
VAV1,up,SUMOylation of transcription factors,9,3702,0.029529884562283,0.1674527280442292,False,14
VAV1,up,Signaling by ERBB2 KD Mutants,9,3702,0.029529884562283,0.1674527280442292,False,14
VAV1,up,Signaling by NTRK1 (TRKA),42,3702,0.0294727387985353,0.1674527280442292,False,91
VAV1,up,Suppression of phagosomal maturation,6,3702,0.0293600359733281,0.1674527280442292,False,8
VAV1,up,TRAF3-dependent IRF activation pathway,9,3702,0.029529884562283,0.1674527280442292,False,14
VAV1,up,TRAF6 mediated IRF7 activation,10,3702,0.028127661624009,0.1674527280442292,False,16
VAV1,up,TRP channels,7,3702,0.0306470087175287,0.1674527280442292,False,10
VAV1,up,VLDLR internalisation and degradation,8,3702,0.0304915664314876,0.1674527280442292,False,12
VAV1,up,G alpha (i) signalling events,56,3702,0.0309592128332007,0.1680039194702705,False,126
VAV1,up,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,37,3702,0.0308974354373745,0.1680039194702705,False,79
VAV1,up,Intra-Golgi and retrograde Golgi-to-ER traffic,69,3702,0.0322099623905804,0.1740737322572271,False,159
VAV1,up,Transcriptional Regulation by TP53,125,3702,0.032296698752127,0.1740737322572271,False,303
VAV1,up,Signaling by Insulin receptor,24,3702,0.0325972090275174,0.175099872816732,False,48
VAV1,up,Death Receptor Signaling,53,3702,0.0336497994220648,0.1790292346538742,False,119
VAV1,up,MyD88 cascade initiated on plasma membrane,36,3702,0.0338916978810164,0.1790292346538742,False,77
VAV1,up,RAB GEFs exchange GTP for GDP on RABs,36,3702,0.0338916978810164,0.1790292346538742,False,77
VAV1,up,Toll Like Receptor 10 (TLR10) Cascade,36,3702,0.0338916978810164,0.1790292346538742,False,77
VAV1,up,Toll Like Receptor 5 (TLR5) Cascade,36,3702,0.0338916978810164,0.1790292346538742,False,77
VAV1,up,Glycerophospholipid biosynthesis,40,3702,0.0352799875298702,0.185745629710244,False,87
VAV1,up,Asparagine N-linked glycosylation,98,3702,0.0357314936711286,0.1875018974821602,False,234
VAV1,up,RHOQ GTPase cycle,23,3702,0.0359954383249036,0.1882656149230159,False,46
VAV1,up,Regulation of insulin secretion,20,3702,0.0363601455665769,0.1895496113142863,False,39
VAV1,up,trans-Golgi Network Vesicle Budding,28,3702,0.0368704669218064,0.1915818379270336,False,58
VAV1,up,"Cell death signalling via NRAGE, NRIF and NADE",25,3702,0.0385469119849672,0.1989921755068113,False,51
VAV1,up,Intrinsic Pathway for Apoptosis,25,3702,0.0385469119849672,0.1989921755068113,False,51
VAV1,up,RHOH GTPase cycle,16,3702,0.0392287271071433,0.2012054067753483,False,30
VAV1,up,SUMOylation of intracellular receptors,12,3702,0.0391799858993189,0.2012054067753483,False,21
VAV1,up,p75 NTR receptor-mediated signalling,32,3702,0.0397612169216855,0.2032808196317685,False,68
VAV1,up,Signaling by WNT,77,3702,0.0401945987577111,0.2048378590537202,False,181
VAV1,up,Toll Like Receptor 7/8 (TLR7/8) Cascade,38,3702,0.0422424936375427,0.2145864692769742,False,83
VAV1,up,Platelet homeostasis,24,3702,0.0425594417757967,0.2148238489635454,False,49
VAV1,up,RHOB GTPase cycle,24,3702,0.0425594417757967,0.2148238489635454,False,49
VAV1,up,Antigen processing-Cross presentation,31,3702,0.0437030038924054,0.2198980259143183,False,66
VAV1,up,COPI-independent Golgi-to-ER retrograde traffic,18,3702,0.0444742580097426,0.2223712900487134,False,35
VAV1,up,SARS-CoV-1 activates/modulates innate immune responses,18,3702,0.0444742580097426,0.2223712900487134,False,35
VAV1,up,SARS-CoV-1-host interactions,26,3702,0.0448149648780507,0.22337239547367,False,54
VAV1,up,Glycogen metabolism,10,3702,0.046596391800652,0.2293754271301448,False,17
VAV1,up,Interleukin-37 signaling,10,3702,0.046596391800652,0.2293754271301448,False,17
VAV1,up,RHO GTPases activate CIT,10,3702,0.046596391800652,0.2293754271301448,False,17
VAV1,up,Response of Mtb to phagocytosis,10,3702,0.046596391800652,0.2293754271301448,False,17
VAV1,up,Glycosphingolipid metabolism,20,3702,0.0486614230525431,0.2380666543185954,False,40
VAV1,up,Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs),20,3702,0.0486614230525431,0.2380666543185954,False,40
VAV1,up,Centrosome maturation,32,3702,0.0491554732755294,0.2387233919896423,False,69
VAV1,up,Recruitment of mitotic centrosome proteins and complexes,32,3702,0.0491554732755294,0.2387233919896423,True,69
VAV1,up,Regulation of TP53 Degradation,17,3702,0.0492460833789954,0.2387233919896423,False,33
VAV1,up,Cellular responses to stimuli,228,3702,0.0504530039701278,0.2421846896372889,False,580
VAV1,up,FOXO-mediated transcription of cell death genes,9,3702,0.0505693817355848,0.2421846896372889,False,15
VAV1,up,NOTCH2 Activation and Transmission of Signal to the Nucleus,9,3702,0.0505693817355848,0.2421846896372889,False,15
