gene_symbol,source,disease,disease_id,score_or_phase,therapeutic_areas,immune,primary_rank,directionality_index,footprint_class
ERCC6L2,OpenTargets,hereditary neoplastic syndrome,MONDO_0015356,0.3400134663099256,"genetic, familial or congenital disease;cancer or benign tumor",False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,Inherited cancer-predisposing syndrome,Orphanet_140162,0.3400134663099256,"genetic, familial or congenital disease",False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,hypothyroidism,MONDO_0005420,0.3005393408018014,endocrine system disorder,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,colorectal carcinoma,MONDO_0024331,0.2933013202352279,gastrointestinal disease;cancer or benign tumor,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,placental retention,EFO_0009578,0.292284975634845,pregnancy or perinatal disease;reproductive system or breast disease,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,kidney disorder,MONDO_0005240,0.2744565954391945,urinary system disorder,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,Thrombocytopenia,HP_0001873,0.2660974953729852,phenotype,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,portal hypertension,MONDO_0005080,0.235165940605067,endocrine system disorder;hepatobiliary disorder;cardiovascular disorder;gastrointestinal disease,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,placenta praevia,MONDO_0005918,0.2083654348938306,pregnancy or perinatal disease;reproductive system or breast disease,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,adolescent idiopathic scoliosis,MONDO_0005488,0.2083654348938306,musculoskeletal or connective tissue disease,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,self-injurious ideation,EFO_0010817,0.2080760441778147,phenotype,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,frozen shoulder,MONDO_0006763,0.2075883733495313,musculoskeletal or connective tissue disease;phenotype,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,hereditary disease,MONDO_0003847,0.1952668278649459,"genetic, familial or congenital disease",False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,Pancytopenia,HP_0001876,0.1193742930631586,phenotype,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,Premature ovarian insufficiency,HP_0008209,0.1108739564054105,phenotype,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,amyotrophic lateral sclerosis,MONDO_0004976,0.0310447077935149,nervous system disorder;phenotype,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,OpenTargets,cartilage disease,EFO_0005802,0.0308845175970125,musculoskeletal or connective tissue disease,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,ClinicalTrials,Polycythemia Vera; Essential Thrombocythaemia; Myelofibrosis,NCT06923670,,,False,604.0,0.2781954887218045,net_derepressed_on_KO
ERCC6L2,NCBI_MedGen,Pancytopenia-developmental delay syndrome,C3810350,,,False,604.0,0.2781954887218045,net_derepressed_on_KO
CCDC90B,OpenTargets,trauma complication,EFO_0009888,0.2127946967106746,"injury, poisoning or other complication",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,poisoning,MONDO_0029000,0.2127946967106746,"injury, poisoning or other complication",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,insomnia,MONDO_0013600,0.1731917082945246,nervous system disorder,False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,placental abruption,MONDO_0004846,0.1648020760428687,pregnancy or perinatal disease;reproductive system or breast disease,False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,hypertensive disorder,MONDO_0005044,0.1473945785868781,cardiovascular disorder,False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,myopia,MONDO_0001384,0.129626741350218,disorder of visual system;phenotype,False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,tooth disorder,MONDO_0006999,0.1227375042465074,gastrointestinal disease;musculoskeletal or connective tissue disease,False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,alcohol drinking,EFO_0004329,0.1227375042465074,biological_process,False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,urolithiasis,MONDO_0024647,0.1227375042465074,urinary system disorder,False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,smoking initiation,EFO_0005670,0.1003198128888646,biological_process,False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,placental retention,EFO_0009578,0.0993571267066337,pregnancy or perinatal disease;reproductive system or breast disease,False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,tooth agenesis,MONDO_0005486,0.0734449619443588,"genetic, familial or congenital disease;gastrointestinal disease;musculoskeletal or connective tissue disease;phenotype",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,"amelogenesis imperfecta, type 3A",MONDO_0007538,0.0572627026848476,"genetic, familial or congenital disease;gastrointestinal disease;musculoskeletal or connective tissue disease",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,atypical dentin dysplasia due to SMOC2 deficiency,MONDO_0017819,0.0517263964616708,"genetic, familial or congenital disease;gastrointestinal disease;musculoskeletal or connective tissue disease",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,amelogenesis imperfecta,MONDO_0019507,0.0514307325779231,"genetic, familial or congenital disease;gastrointestinal disease;musculoskeletal or connective tissue disease",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,"tooth agenesis, selective, 7",MONDO_0014749,0.0505954821063356,"genetic, familial or congenital disease;gastrointestinal disease;musculoskeletal or connective tissue disease;phenotype",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,dentin dysplasia type II,MONDO_0007437,0.0505511325237735,"genetic, familial or congenital disease;gastrointestinal disease;musculoskeletal or connective tissue disease",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,autosomal dominant prognathism,MONDO_0008312,0.048751278631459,"genetic, familial or congenital disease",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,"tooth agenesis, selective, X-linked, 1",MONDO_0010741,0.0478162415991067,"genetic, familial or congenital disease;gastrointestinal disease;musculoskeletal or connective tissue disease;phenotype",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,Oligodontia,HP_0000677,0.0473357877880166,"genetic, familial or congenital disease;gastrointestinal disease;musculoskeletal or connective tissue disease;phenotype",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,hemifacial hypertrophy,MONDO_0007590,0.046648369258303,"genetic, familial or congenital disease",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,taurodontism,MONDO_0010098,0.0464044465542111,"genetic, familial or congenital disease;gastrointestinal disease;musculoskeletal or connective tissue disease",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,orofacial cleft 13,MONDO_0013466,0.0459757339227769,"genetic, familial or congenital disease;phenotype;musculoskeletal or connective tissue disease",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,Dental ankylosis,Orphanet_1077,0.0445639388778813,"gastrointestinal disease;musculoskeletal or connective tissue disease;genetic, familial or congenital disease",False,605.0,-0.2777777777777778,net_reduced_on_KO
CCDC90B,OpenTargets,bifid uvula,MONDO_0008637,0.0434182413283587,"genetic, familial or congenital disease;phenotype;musculoskeletal or connective tissue disease",False,605.0,-0.2777777777777778,net_reduced_on_KO
